eps_xx,eps_yy
0.028300,-0.749000
-0.029400,-0.837700
-0.105200,-0.850200
-0.086600,-0.331400
-0.070200,-0.134300
0.005000,0.002900
-0.102300,-0.041300
-0.209000,-0.116400
-0.173500,-0.077700
-0.104700,-0.047300
-0.042700,-0.086800
-0.091500,-0.104800
-0.063700,-0.088600
-0.017200,-0.093900
0.045700,-0.095300
-0.031300,-0.029200
-0.075900,0.024800
-0.092800,0.034300
-0.059800,-0.023500
-0.041500,-0.014600
-0.039600,-0.003600
0.032800,0.023500
0.045700,0.078500
-0.040200,0.052400
-0.026300,-0.069400
-0.022300,-0.100200
-0.072000,-0.080000
-0.084000,-0.096800
-0.073800,-0.124600
-0.024800,-0.066000
-0.024500,-0.107100
-0.108900,-0.137900
-0.090100,-0.107100
0.007100,-0.099400
-0.064900,-0.125400
-0.085600,0.035100
-0.010600,-0.031700
-0.002300,-0.086600
-0.028500,-0.075000
0.016700,-0.077100
-0.015500,-0.088500
0.013200,-0.015600
0.002000,-0.025200
0.038800,-0.049100
-0.007000,-0.026600
-0.045900,0.020100
-0.020000,0.009100
-0.024600,-0.024800
-0.013100,0.033700
-0.053500,-0.050500
-0.065900,-0.076000
-0.020300,-0.040000
-0.027100,-0.063400
0.012300,-0.088900
-0.005200,0.015400
0.016100,-0.015300
-0.012100,-0.058300
0.023300,-0.021700
0.035000,0.006700
0.006400,0.028000
-0.006200,-0.030900
0.060900,0.036600
0.063700,0.078000
-0.002600,-0.450200
0.128900,-0.749700
0.284000,-0.691200
-0.047200,-0.282200
0.012400,-0.119400
0.002200,-0.077500
-0.005500,-0.092600
0.017600,-0.100700
0.045900,-0.099700
0.045300,-0.034300
0.029600,-0.028200
0.062500,-0.059800
0.071500,-0.071400
0.026000,-0.002600
-0.005000,0.020300
0.021900,-0.012800
0.042200,-0.040300
0.027400,-0.001000
0.021900,-0.003800
0.050200,-0.022100
0.063100,-0.058500
0.062500,-0.038500
0.079300,-0.220400
0.068800,-0.128400
0.056100,0.021000
-0.049500,0.162500
-0.028200,0.059500
0.057500,0.107400
0.019700,0.279200
-0.021700,0.279400
0.154600,-0.235000
0.077700,-0.167200
0.082800,-0.048500
-0.055600,0.022400
-0.053000,-0.019300
0.149600,0.074500
0.129900,0.097000
0.065300,-0.001300
0.027300,0.000000
0.137200,-0.067200
0.166200,-0.168700
-0.044900,-0.212700
-0.203800,0.076700
-0.044800,0.058000
0.002600,-0.107000
0.014100,-0.135000
-0.006600,-0.093200
-0.012200,-0.053600
-0.012200,-0.099400
-0.027900,-0.656200
0.183900,-0.873000
0.150900,-0.762300
0.108900,-0.815700
0.074800,-0.691200
0.073100,-0.770200
0.064200,-0.912600
0.099100,-0.816400
0.070800,-0.885600
0.109200,-0.910400
0.164500,-0.901300
0.073400,-0.901000
0.038800,-0.889300
0.035900,-0.865800
0.057900,-0.824300
0.060300,-0.775900
0.051600,-0.719000
0.084300,-0.696700
0.098100,-0.688900
0.122300,-0.669600
0.092000,-0.690800
0.044400,-0.689900
0.073400,-0.691800
0.071000,-0.648300
0.040400,-0.583200
0.054600,-0.554100
0.107500,-0.553800
0.140900,-0.574900
0.238700,-0.648200
0.022100,-0.559700
0.051000,-0.626300
0.043900,-0.797900
0.064400,0.019800
0.057500,-0.047400
0.030900,-0.176000
0.058200,-0.273700
-0.000200,-0.316000
-0.135700,-0.407000
-0.065500,-0.588200
-0.047300,-0.771300
-0.153000,-0.927000
0.056800,0.043800
0.024600,0.000900
0.041400,0.010300
0.050500,-0.004500
-0.035700,-0.020300
-0.076400,-0.053300
-0.021300,-0.129800
-0.052900,-0.216700
-0.114400,-0.355500
-0.104500,-0.467300
0.035900,-0.048800
0.021100,-0.039400
0.036400,-0.025500
0.030100,0.015500
-0.004400,0.034000
-0.034900,0.011600
-0.008400,-0.001700
-0.017800,-0.010000
-0.077500,-0.076900
-0.091500,-0.175500
0.007600,-0.025200
0.019300,-0.002900
0.022500,0.001600
-0.005800,0.006100
-0.013000,0.031400
-0.001900,0.002800
0.008400,-0.042500
-0.059400,-0.053900
-0.094700,-0.053800
