eps_xx,eps_yy
0.951300,-1.241800
1.297700,-1.692900
1.636300,-2.001300
1.860500,-2.067700
1.830600,-1.926000
1.576000,-1.831200
1.383600,-1.746900
1.605600,-1.744400
1.857000,-1.871000
1.990900,-2.079700
1.946600,-1.971200
1.894700,-1.840500
2.063600,-2.076400
2.123200,-2.168000
2.262100,-2.226600
2.377700,-2.205500
2.197000,-2.139400
2.077000,-2.104200
2.166800,-2.068700
2.196900,-2.026500
2.092000,-2.083900
2.060800,-2.139700
2.044900,-2.082700
1.965400,-2.048400
1.997700,-2.016700
2.029200,-2.046300
2.018200,-2.055800
2.030800,-2.024300
1.974400,-2.031500
1.937800,-1.963900
1.915700,-1.783400
1.597100,-1.365900
1.332800,-0.941300
0.816600,-1.371600
1.388800,-1.619500
1.559300,-1.826400
1.539000,-1.980800
1.490800,-1.986600
1.547900,-1.994400
1.430400,-1.800300
1.363500,-1.634300
1.397500,-1.836600
1.651300,-2.250000
1.738000,-1.991000
1.703700,-1.961800
1.438700,-2.068000
1.459500,-1.953800
1.420700,-1.906600
1.700400,-1.752400
1.643400,-1.612400
1.631400,-1.797700
1.754400,-1.931400
1.807000,-2.025200
1.644300,-1.939100
1.788300,-1.930600
1.882700,-1.990800
1.748400,-1.844200
1.729300,-1.698600
1.662500,-1.666200
1.533400,-1.599100
1.491700,-1.623200
1.568500,-1.648800
1.580500,-1.706200
1.671100,-1.655900
1.564300,-1.286200
1.251200,-0.929500
0.955100,-1.133200
1.182200,-1.499900
1.162300,-1.240100
1.152200,-1.079300
1.281600,-1.538700
1.528500,-1.836500
1.767400,-1.990800
1.834100,-1.958900
1.675400,-1.823000
1.430900,-1.741600
1.418200,-1.746500
1.715200,-1.832700
2.003900,-1.973000
2.076500,-2.019300
1.929600,-1.952300
1.938500,-1.953900
2.099600,-2.073100
2.236400,-2.188900
1.386700,-1.319600
1.536400,-1.655800
1.458000,-1.810100
1.627700,-1.909400
1.800900,-1.915200
1.709500,-1.799900
1.542800,-1.741100
1.381400,-1.774200
1.516600,-1.826500
1.855700,-1.943300
2.132200,-2.070600
2.110100,-2.090000
1.985500,-2.010900
2.009900,-2.037500
2.095300,-2.156100
2.244600,-2.191700
1.005000,-0.986100
1.567300,-1.385100
1.760300,-1.735200
1.470100,-1.856400
1.424300,-1.870100
1.663700,-1.885900
1.740300,-1.873500
1.625400,-1.843000
1.499600,-1.848100
1.496300,-1.856200
1.697900,-1.901900
1.986300,-2.008100
2.114900,-2.108700
2.116100,-2.121100
2.067100,-2.137000
2.048500,-2.168000
2.044600,-2.149900
2.111800,-2.125500
1.583700,-1.437200
1.851600,-1.723600
1.638000,-1.810600
1.351800,-1.814900
1.465600,-1.818900
1.692400,-1.864300
1.675200,-1.863400
1.564000,-1.877200
1.511400,-1.890000
1.685600,-1.886700
1.920900,-1.939600
2.050100,-1.998600
2.092100,-2.027400
2.077100,-2.087000
2.049400,-2.118800
1.986700,-2.094200
2.060300,-2.082200
1.697100,-1.601800
1.839700,-1.700500
1.796700,-1.730800
1.483700,-1.719900
1.357400,-1.770200
1.557700,-1.836500
1.712000,-1.870700
1.640200,-1.917100
1.516500,-1.906400
1.588700,-1.893700
1.876400,-1.941600
2.032000,-1.976000
2.023900,-1.973900
2.025600,-1.960400
2.058500,-1.972000
1.977700,-2.006600
1.936500,-2.021100
2.126700,-2.013700
1.737500,-1.706700
1.788900,-1.672400
1.653400,-1.687000
1.389500,-1.794900
1.401100,-1.836900
1.684700,-1.854100
1.734900,-1.955200
1.553900,-1.941300
1.503000,-1.891000
1.763300,-1.934600
2.010700,-1.978300
2.034300,-2.033200
1.960400,-2.022100
1.994200,-1.921700
2.012200,-1.921100
1.890700,-1.998000
2.046800,-2.037000
1.665600,-1.701200
1.709800,-1.659400
1.717300,-1.678900
1.534100,-1.829600
1.316200,-1.921400
1.499100,-1.881900
1.833000,-1.867000
1.720700,-1.888600
1.462500,-1.923000
1.589800,-1.946400
1.912600,-1.922300
2.006300,-1.942100
1.969800,-1.974400
1.953500,-1.954100
2.000300,-1.957700
1.933900,-2.009900
1.919900,-2.062800
2.050000,-2.103500
1.644600,-1.641200
1.753200,-1.698600
1.667000,-1.823000
1.419200,-1.897300
1.365900,-1.931300
1.676900,-1.921400
1.852800,-1.907800
1.588800,-1.946200
1.454000,-1.980500
1.799200,-1.968100
2.018000,-1.904400
1.905600,-1.840700
1.869500,-1.876700
1.970000,-1.991900
2.007800,-2.041000
1.933900,-2.048300
1.987300,-2.095200
1.594100,-1.673700
1.790300,-1.763700
1.752400,-1.850000
1.521700,-1.880100
1.389000,-1.891600
1.503900,-1.875500
1.760100,-1.875400
1.737000,-1.911400
1.491900,-1.971800
1.626500,-2.037500
1.987000,-2.029200
1.919800,-1.925400
1.799000,-1.877700
1.895900,-1.973500
2.053900,-2.056400
2.047500,-2.046400
1.945200,-2.048300
2.029100,-2.099300
1.655600,-1.738600
1.841700,-1.893700
1.731800,-1.964200
1.497200,-1.965100
1.421100,-1.875600
1.586400,-1.831000
1.758400,-1.815200
1.575800,-1.856800
1.472900,-2.014900
1.778000,-2.094000
1.924900,-2.023600
1.884500,-1.941300
1.919100,-1.941800
1.988900,-1.985600
2.047100,-2.017500
1.994500,-2.038000
1.962700,-2.052800
1.637400,-1.729500
1.798400,-1.866700
1.882100,-2.007000
1.713900,-2.013600
1.428800,-1.935900
1.415800,-1.907000
1.667100,-1.880000
1.736100,-1.824500
1.498500,-1.883600
1.509200,-1.976200
1.780400,-1.960000
1.898400,-1.928800
2.028600,-1.942200
2.018000,-1.947100
1.979900,-1.967600
1.961400,-2.012000
1.904500,-2.019900
1.959500,-2.016500
1.744400,-1.807800
1.857100,-1.953100
1.858700,-1.959000
1.576600,-1.909500
1.336600,-1.883400
1.482400,-1.831200
1.793000,-1.840600
1.692100,-1.906200
1.395300,-1.881100
1.542400,-1.836200
1.818000,-1.856100
2.000900,-1.946000
2.078400,-2.020200
2.039600,-2.022900
1.981100,-2.002700
1.879100,-1.976500
1.916700,-1.985400
1.782700,-1.790800
1.858900,-1.835000
1.799200,-1.870500
1.643800,-1.870500
1.423500,-1.837300
1.425300,-1.768300
1.704300,-1.794000
1.801000,-1.891200
1.451900,-1.866300
1.348200,-1.804800
1.687400,-1.860000
1.946600,-1.986200
2.056700,-2.076300
2.097700,-2.089700
2.067000,-2.016900
1.917100,-1.963900
1.839800,-2.005000
1.974000,-2.043400
1.841500,-1.826100
1.783200,-1.803800
1.591800,-1.813900
1.451300,-1.752600
1.461900,-1.723100
1.622000,-1.790900
1.768100,-1.797500
1.569000,-1.740700
1.322800,-1.768800
1.522500,-1.863600
1.869500,-1.960100
2.024400,-2.016700
2.083700,-2.037900
2.149000,-2.033100
1.989700,-2.023300
1.826000,-2.069300
1.928300,-2.083100
1.863400,-1.920300
1.806900,-1.779000
1.634000,-1.736400
1.426500,-1.703600
1.369300,-1.643500
1.517500,-1.698300
1.699800,-1.735200
1.687200,-1.693000
1.429800,-1.736600
1.432900,-1.845300
1.730700,-1.917800
1.978500,-1.937600
2.048100,-1.965700
2.102200,-1.981600
2.074900,-1.991500
1.861900,-2.029800
1.858800,-2.042600
1.968400,-2.030300
1.797500,-1.888900
1.730000,-1.788400
1.505900,-1.701100
1.304100,-1.654400
1.330600,-1.661300
1.582800,-1.701300
1.761900,-1.731300
1.600500,-1.787700
1.431500,-1.842000
1.587200,-1.891400
1.882900,-1.957800
2.054600,-1.984200
2.066900,-1.965000
2.022000,-1.933400
1.914600,-1.924900
1.840100,-1.948300
1.933000,-1.997300
1.734300,-1.943900
1.859500,-1.955500
1.665700,-1.785900
1.336600,-1.619800
1.226300,-1.646800
1.414700,-1.740200
1.728700,-1.762400
1.745700,-1.763000
1.505700,-1.827300
1.485400,-1.897200
1.762400,-1.968300
2.028700,-1.992100
2.069200,-1.942400
1.973400,-1.929100
1.906600,-1.944100
1.854600,-1.920600
1.874500,-1.924400
1.929800,-1.982200
1.780100,-1.970300
1.741800,-1.833800
1.422900,-1.658300
1.299200,-1.652900
1.350800,-1.768400
1.608500,-1.764100
1.740300,-1.755700
1.621300,-1.819200
1.491700,-1.902800
1.671700,-1.987400
1.955700,-2.000800
2.032600,-1.949500
1.977800,-1.902700
1.923600,-1.933000
1.864100,-1.961200
1.852200,-1.904100
1.902100,-1.878000
1.772500,-1.954100
1.696500,-1.838000
1.493100,-1.724300
1.420400,-1.726900
1.406700,-1.786200
1.455800,-1.767400
1.631300,-1.766100
1.660600,-1.871200
1.593500,-1.925800
1.658800,-1.963000
1.874600,-1.986500
1.970700,-1.956500
1.966900,-1.904800
1.964100,-1.875800
1.923100,-1.893900
1.886300,-1.899800
1.856600,-1.842400
1.791400,-1.729700
1.645400,-1.814500
1.558400,-1.760200
1.500800,-1.788400
1.477000,-1.733500
1.265500,-1.684700
1.543000,-1.719200
1.720900,-1.812800
1.696400,-1.956300
1.666000,-2.002800
1.797700,-1.964300
1.894900,-1.910300
1.952400,-1.859100
1.986700,-1.832800
1.946300,-1.866900
1.925100,-1.901100
1.849100,-1.884500
1.534400,-1.592000
1.554000,-1.664600
1.592900,-1.734000
1.635700,-1.842600
1.606800,-1.877500
1.204600,-1.782000
1.282200,-1.678700
1.822300,-1.747800
1.794700,-1.945300
1.653200,-2.032100
1.694000,-1.966400
1.847100,-1.872400
1.909300,-1.838300
1.984400,-1.823000
1.982300,-1.840200
1.956900,-1.884300
1.846300,-1.802500
1.466800,-1.473700
0.946800,-0.979200
1.637000,-1.643400
1.693100,-1.756000
1.657000,-1.859100
1.462200,-1.974800
1.198500,-1.952200
1.634200,-1.945200
1.868600,-1.987300
1.681500,-1.919900
1.593000,-1.868100
1.738200,-1.835000
1.896000,-1.828100
1.974900,-1.879300
1.985600,-1.898000
1.987300,-1.844100
1.814400,-1.684600
1.323900,-1.294300
1.737600,-1.759900
1.685800,-1.785500
1.567400,-1.906900
1.434700,-2.060800
1.502500,-2.144900
1.794900,-2.074200
1.735800,-1.893500
1.553400,-1.808300
1.590000,-1.799700
1.810300,-1.821800
1.976800,-1.898500
1.966600,-1.954500
1.931300,-1.901000
1.756500,-1.645800
1.244600,-1.167400
1.655800,-1.913000
1.834900,-1.897500
1.755700,-1.928900
1.620600,-2.056700
1.523200,-2.138700
1.645800,-2.062700
1.722900,-1.912300
1.552800,-1.843400
