eps_xx,eps_yy
0.662800,-0.615400
0.651100,-0.506400
0.888300,-0.883100
0.634100,-0.742600
0.568300,-0.581400
0.591500,-0.911000
0.650900,-1.018300
0.678800,-0.700900
0.531300,-0.394800
0.416300,-0.454600
0.371400,-0.475900
0.388200,-0.504100
0.407400,-0.420900
0.308500,-0.170200
0.204800,-0.261200
0.203400,-0.226900
0.179800,-0.229700
0.110600,-0.503600
0.034900,-0.259400
0.070800,-0.156500
0.069000,-0.081000
0.176000,-0.160400
0.323000,-0.451500
0.510400,-0.499200
0.507400,-0.448500
0.365000,-0.340100
0.349100,-0.314100
0.805300,-0.882700
0.839400,-0.939700
1.093800,-1.008800
1.112600,-0.995000
0.970300,-0.931600
1.014800,-0.863300
0.431700,-0.289000
0.259200,-0.152600
0.088200,-0.084200
0.192100,-0.307200
0.396800,-0.429300
0.699000,-0.583800
0.270200,-0.148900
0.155600,-0.151300
0.275300,-0.410300
0.807100,-0.776900
0.635200,-0.760400
0.521600,-0.782400
0.790400,-0.901100
0.902200,-1.002900
0.796400,-0.890100
0.918800,-0.967000
1.048500,-1.065500
0.885300,-0.935400
0.660800,-0.788800
0.633100,-0.728600
0.548400,-0.784700
0.630500,-0.766800
0.872800,-0.801500
0.675100,-0.856000
0.909800,-0.668800
0.449700,-0.290700
0.225000,-0.144800
0.122500,-0.033100
0.056800,-0.035900
0.015600,-0.059800
0.024100,-0.136800
0.052700,-0.134500
0.064700,-0.074300
0.027600,-0.088900
0.012300,-0.099800
0.013600,-0.065200
0.020600,-0.052800
0.050500,-0.057300
0.051100,-0.069000
0.048000,-0.086900
0.064600,-0.097000
0.079800,-0.063700
0.021400,-0.049100
0.041800,-0.048900
0.033100,-0.063100
0.039000,-0.085800
0.065500,-0.081400
0.040000,-0.047600
0.024700,-0.075000
0.049600,-0.066500
0.018500,-0.046600
0.024100,-0.041100
0.052000,-0.071200
0.054500,-0.047300
0.018100,-0.039400
0.034500,-0.037900
0.059300,-0.032800
0.027300,-0.062500
-0.006100,-0.056000
0.049800,-0.056500
0.070000,-0.061700
0.016400,-0.046300
0.038000,-0.080000
0.037100,-0.049300
0.075600,-0.073800
0.028400,-0.074800
0.034600,-0.012200
0.027200,-0.042300
-0.012000,-0.098900
-0.041000,-0.057300
0.024700,-0.050100
0.027800,-0.069700
0.045900,-0.041700
0.184600,0.066300
0.062200,-0.106500
-0.042300,-0.072700
0.034100,-0.068600
0.061700,-0.014500
0.036300,-0.074300
0.022200,-0.119700
0.061600,-0.075500
0.232700,-0.067900
0.123800,0.019000
-0.180600,-0.026200
0.032800,-0.144800
0.046900,0.032400
-0.020800,-0.033700
-0.003200,-0.088500
-0.026200,-0.060300
0.004600,-0.012000
0.040000,-0.015400
0.079500,-0.044000
0.056700,-0.034100
-0.003600,-0.027900
-0.023700,-0.057400
0.004300,-0.053900
-0.005400,-0.030400
0.034300,-0.022700
0.056500,-0.039500
0.005600,-0.016100
-0.018000,0.013300
0.005100,0.016000
0.009300,-0.010700
0.009100,-0.028400
-0.013600,-0.039300
-0.001500,-0.008700
0.018900,-0.031200
0.011700,-0.015700
0.029800,0.000500
0.013400,-0.006700
0.028200,-0.038500
0.047300,-0.019900
0.066600,0.019500
0.037400,-0.021800
0.037000,-0.065500
0.025300,-0.027000
0.035800,0.016200
0.039400,-0.002700
0.061900,-0.083100
0.145300,-0.259100
0.453300,-0.605100
0.592900,-0.912300
0.688300,-0.782100
0.626500,-0.522800
0.497200,-0.447400
0.419900,-0.502700
0.434200,-0.480300
0.459800,-0.427800
0.445600,-0.322700
0.284800,-0.252200
0.204700,-0.246600
0.142500,-0.219600
0.128800,-0.256000
0.080700,-0.229600
0.095400,-0.127100
0.106700,-0.098400
0.236800,-0.176500
0.372500,-0.375000
0.466600,-0.498800
0.703300,-0.746300
0.607100,-0.613700
0.564100,-0.586200
0.539700,-0.575600
0.524300,-0.537800
0.550000,-0.475700
0.554300,-0.427800
0.426600,-0.375900
0.239800,-0.277000
0.137500,-0.194400
0.105300,-0.135400
0.144100,-0.067200
0.158400,-0.053700
0.142300,-0.111900
0.301100,-0.270300
0.533200,-0.464300
0.482100,-0.498400
0.734300,-0.733800
0.679100,-0.680300
0.668300,-0.704600
0.644200,-0.707700
0.619300,-0.662500
0.635300,-0.603400
0.648900,-0.512000
0.525900,-0.427700
0.337700,-0.342800
0.179300,-0.265800
0.099600,-0.188400
0.172000,-0.134700
0.266000,-0.148000
0.221500,-0.203300
0.325200,-0.341200
0.607000,-0.543500
0.611100,-0.562700
0.403600,-0.388400
0.680500,-0.751800
0.826000,-0.750900
0.804900,-0.766000
0.707700,-0.786100
0.681200,-0.748800
0.698400,-0.648300
0.604700,-0.494200
0.414200,-0.346600
0.288300,-0.271600
0.161900,-0.222100
0.165000,-0.199100
0.352900,-0.258100
0.386300,-0.367300
0.390500,-0.496800
0.591600,-0.584300
0.623800,-0.523600
0.445300,-0.374400
0.655200,-0.772800
0.815100,-0.764400
0.924700,-0.805600
0.852900,-0.886600
0.756900,-0.842300
0.740700,-0.734200
0.699100,-0.613800
0.472800,-0.452700
0.340700,-0.343000
0.279300,-0.280400
0.251600,-0.274900
0.390200,-0.326500
0.563800,-0.435600
0.576400,-0.616200
0.589200,-0.671100
0.595600,-0.510500
0.521200,-0.440000
