eps_xx,eps_yy
0.909500,-1.187100
1.276700,-1.596200
1.583300,-1.975500
1.798400,-2.036600
1.785000,-1.895400
1.526100,-1.774300
1.341000,-1.664200
1.554300,-1.646000
1.784000,-1.824600
1.887600,-2.060900
1.841300,-1.923100
1.823900,-1.776800
2.023200,-2.004700
2.099100,-2.092200
2.216600,-2.063900
2.343000,-2.088500
2.192700,-2.073900
2.092100,-2.048300
2.138000,-1.997400
2.040500,-1.865200
1.914800,-1.675200
1.453000,-1.355700
0.850300,-0.869200
1.278800,-1.562700
1.281700,-1.908600
1.429700,-1.821800
1.381700,-1.798200
1.615000,-1.705500
1.555800,-1.615700
1.613100,-1.797900
1.775000,-1.912000
1.786000,-1.994200
1.622700,-1.932500
1.780300,-1.957600
1.877800,-2.004000
1.745000,-1.829200
1.761900,-1.687700
1.685500,-1.667200
1.553600,-1.584500
1.475500,-1.605000
1.484100,-1.620700
1.488600,-1.694600
1.594300,-1.632600
1.431300,-1.249100
1.163500,-0.912200
0.927600,-1.087500
1.127700,-1.452600
1.102800,-1.216900
1.079600,-1.043200
1.246900,-1.466000
1.508300,-1.766300
1.707700,-1.933600
1.785100,-1.903900
1.623600,-1.773200
1.380000,-1.677100
1.371600,-1.663700
1.672500,-1.752000
1.907800,-1.906600
1.954200,-1.951900
1.835600,-1.877600
1.887100,-1.883000
2.074200,-2.006200
2.199300,-2.094400
1.322100,-1.292900
1.464500,-1.633400
1.441800,-1.760400
1.580700,-1.822200
1.743400,-1.836900
1.661700,-1.752100
1.494000,-1.705100
1.341600,-1.721900
1.484700,-1.750200
1.806400,-1.846500
2.017900,-1.960800
1.995000,-2.000600
1.900700,-1.950200
1.950600,-1.971000
2.060300,-2.093800
2.216000,-2.129100
0.966600,-0.982500
1.521400,-1.381900
1.679500,-1.727200
1.434100,-1.838000
1.394100,-1.819300
1.612900,-1.819100
1.703400,-1.810800
1.578100,-1.783100
1.453100,-1.796200
1.447900,-1.800400
1.655400,-1.830300
1.921200,-1.914400
2.031400,-2.005100
2.031900,-2.039800
1.974800,-2.061600
1.978000,-2.077800
2.000300,-2.072000
2.110400,-2.075300
1.524400,-1.392800
1.800200,-1.685000
1.581100,-1.778100
1.318000,-1.765300
1.423500,-1.767000
1.643800,-1.823100
1.642800,-1.817900
1.531700,-1.827200
1.469800,-1.842500
1.620800,-1.839700
1.858700,-1.891600
1.990200,-1.938900
2.028900,-1.961500
2.000600,-2.026300
1.960600,-2.049000
1.919000,-2.005000
2.029500,-2.000200
1.629100,-1.532000
1.806300,-1.621800
1.734300,-1.665300
1.432700,-1.671500
1.319700,-1.728800
1.518500,-1.798900
1.676200,-1.831100
1.612800,-1.866800
1.472400,-1.854800
1.522200,-1.845400
1.811400,-1.895300
1.991700,-1.932500
1.980500,-1.923900
1.960800,-1.900200
1.965000,-1.911400
1.903300,-1.942100
1.881700,-1.952000
2.050800,-1.940100
1.688000,-1.674100
1.723700,-1.622500
1.599900,-1.634300
1.362500,-1.752400
1.381400,-1.786800
1.645600,-1.786700
1.681000,-1.872300
1.515200,-1.861800
1.455100,-1.827800
1.700900,-1.876100
1.972300,-1.915500
2.015500,-1.966700
1.916400,-1.944000
1.910700,-1.828500
1.924800,-1.829300
1.822700,-1.901100
1.909900,-1.887300
1.608900,-1.685100
1.666300,-1.642700
1.655900,-1.663800
1.496500,-1.794300
1.314600,-1.856000
1.480500,-1.799600
1.749300,-1.784500
1.657200,-1.823100
1.443800,-1.869100
1.546900,-1.891700
1.863500,-1.859700
1.993700,-1.870000
1.952200,-1.910200
1.878600,-1.882700
1.917800,-1.859900
1.850700,-1.892800
1.795200,-1.877100
1.685000,-1.703500
1.599200,-1.617200
1.715800,-1.687300
1.622800,-1.805500
1.396900,-1.852600
1.349900,-1.871300
1.597600,-1.853100
1.762400,-1.838000
1.556700,-1.887200
1.430800,-1.935900
1.747400,-1.920800
1.987400,-1.842300
1.910800,-1.785500
1.819500,-1.814700
1.880600,-1.895500
1.903900,-1.922300
1.830100,-1.847500
1.543300,-1.692700
1.557300,-1.643600
1.774500,-1.725200
1.730600,-1.802400
1.486800,-1.834100
1.360300,-1.848600
1.444400,-1.826300
1.676900,-1.822000
1.677000,-1.853500
1.449300,-1.912800
1.571800,-1.982900
1.945600,-1.973400
1.915500,-1.864000
1.774600,-1.793500
1.804500,-1.860900
1.905900,-1.901700
1.866400,-1.735200
1.444900,-1.375200
0.980600,-1.071200
1.657100,-1.713000
1.827500,-1.850100
1.692600,-1.906200
1.465600,-1.907100
1.391200,-1.834700
1.518800,-1.796600
1.688500,-1.766100
1.522700,-1.792900
1.424900,-1.936000
1.730400,-2.012600
1.904100,-1.953800
1.853000,-1.854100
1.825600,-1.822600
1.820400,-1.788500
1.730300,-1.606500
1.301800,-1.225100
1.656400,-1.731100
1.800900,-1.861300
1.850000,-1.983400
1.682500,-1.976900
1.419500,-1.904800
1.381800,-1.871900
1.578100,-1.810700
1.672200,-1.741200
1.459600,-1.800000
1.472800,-1.881900
1.743900,-1.867900
1.840700,-1.837400
1.907800,-1.829100
1.782100,-1.762400
1.503300,-1.510100
1.159700,-1.034900
1.767800,-1.805900
1.847900,-1.946700
1.829400,-1.943000
1.575100,-1.884600
1.353900,-1.826700
1.392800,-1.740100
1.673600,-1.744900
1.640300,-1.813800
1.355000,-1.785900
1.495400,-1.738700
1.758100,-1.739200
1.882100,-1.784200
1.821400,-1.744300
1.333200,-1.429000
0.909300,-0.868300
1.800600,-1.755100
1.864100,-1.801900
1.778800,-1.830500
1.646800,-1.809900
1.457800,-1.762300
1.383900,-1.698100
1.564700,-1.740700
1.717900,-1.821400
1.410100,-1.762100
1.306500,-1.684900
1.623100,-1.717200
1.803000,-1.775100
1.741500,-1.684800
1.312500,-1.291100
1.846700,-1.801500
1.773800,-1.758500
1.587700,-1.751400
1.462200,-1.704700
1.434800,-1.688100
1.542800,-1.751100
1.701900,-1.742200
1.502200,-1.651400
1.263000,-1.642500
1.463000,-1.694900
1.710200,-1.699200
1.584800,-1.530000
1.206100,-1.111100
1.873900,-1.933900
1.797400,-1.780100
1.623400,-1.729700
1.428400,-1.697100
1.350100,-1.618200
1.453500,-1.642900
1.660700,-1.659000
1.632800,-1.590000
1.341400,-1.590200
1.341600,-1.658600
1.553900,-1.649200
1.435400,-1.409600
1.010500,-0.935400
1.792500,-1.913200
1.716400,-1.812200
1.499200,-1.720500
1.305700,-1.641600
1.296900,-1.608500
1.523100,-1.621000
1.710200,-1.618200
1.514100,-1.633900
1.305100,-1.628600
1.380800,-1.543700
1.232600,-1.293600
1.731000,-1.952500
1.854300,-1.951400
1.656600,-1.780300
1.335200,-1.599800
1.221600,-1.594300
1.376300,-1.659100
1.667200,-1.660100
1.649700,-1.631300
1.342500,-1.626500
1.207300,-1.480300
1.040500,-1.122900
1.768400,-1.939700
1.730300,-1.803000
1.428400,-1.625000
1.303600,-1.588600
1.308900,-1.667800
1.537100,-1.631200
1.627600,-1.575600
1.412000,-1.550000
1.094400,-1.383500
0.852400,-0.990900
1.778100,-1.926200
1.680800,-1.813400
1.472200,-1.699200
1.427600,-1.693100
1.387400,-1.718000
1.383700,-1.633200
1.491300,-1.527400
1.385200,-1.491800
1.099500,-1.261100
1.637700,-1.795200
1.537200,-1.733200
1.488200,-1.735800
1.452700,-1.645500
1.253000,-1.557700
1.387800,-1.507300
1.330800,-1.393500
1.012600,-1.141700
1.497400,-1.659900
1.556000,-1.713100
1.629500,-1.785900
1.559000,-1.758000
1.189100,-1.601800
1.213200,-1.407200
1.327500,-1.233300
0.918100,-0.994000
1.565000,-1.633800
1.653600,-1.710700
1.634200,-1.770200
1.363300,-1.816400
1.068700,-1.611700
1.120500,-1.283500
0.811600,-0.905700
1.660100,-1.697800
1.637700,-1.689100
1.474100,-1.721800
1.138300,-1.637900
0.908300,-1.322100
1.582600,-1.795300
1.724400,-1.761500
1.564300,-1.679300
1.199800,-1.448000
0.728200,-1.059700
1.591300,-1.794900
1.653700,-1.666200
1.247900,-1.295700
1.476500,-1.812100
1.583600,-1.662000
1.137600,-1.180600
1.326700,-1.557800
0.976600,-0.987200
1.034200,-0.994600
