eps_xx,eps_yy
-0.182600,-0.288300
-0.092600,0.248600
-0.101200,0.083700
-0.125400,-0.433000
-0.001800,-0.348900
-0.000700,-0.147900
0.031700,-0.072500
-0.047700,-0.100400
-0.023300,-0.132200
0.006500,-0.079600
-0.217800,-0.090300
-0.295500,-0.089300
-0.369600,0.044100
-0.183800,0.134800
0.035000,0.022700
-0.010200,-0.008400
-0.006000,-0.013800
0.025100,-0.107000
0.007700,0.024000
-0.027400,0.400400
0.401400,0.041700
-0.585600,-0.796100
-0.868400,-0.318800
0.231900,0.986200
0.145300,0.707700
0.010900,0.138200
0.071200,0.223900
0.130500,0.155000
0.135500,-0.079000
0.076800,0.008100
-0.039500,0.097100
0.054900,0.038100
0.199400,0.102000
0.116200,0.023000
0.135700,-0.029700
0.114800,-0.240700
0.091200,-0.426000
-0.074800,-0.705800
0.061700,-0.043800
0.050200,0.097400
0.044400,-0.012500
0.159700,-0.129600
0.197700,-0.067100
-0.061500,0.011400
-0.070000,-0.048100
0.162400,-0.019500
0.043700,-0.076000
-0.133800,-0.078900
-0.111800,0.024000
-0.013200,0.037000
-0.073800,-0.036100
-0.009800,-0.052900
-0.079200,0.021100
-0.025400,0.002900
-0.058400,0.030000
-0.007500,0.044500
0.065600,0.001500
0.081200,-0.013500
0.046500,0.035800
0.055700,0.024600
-0.034400,-0.017700
-0.181800,-0.024600
-0.028100,0.012200
0.015000,0.027200
-0.047800,0.159200
-0.013100,0.116700
-0.004500,-0.035200
-0.120600,-0.106100
0.024100,0.023900
0.006000,0.095100
-0.015600,0.057900
-0.059000,-0.005000
-0.032700,-0.044000
0.136400,0.032700
0.138800,0.156600
0.107300,0.068700
0.012700,0.036600
-0.046100,0.014400
-0.036000,0.093300
0.048300,0.019900
-0.052000,0.032600
-0.192500,0.045300
-0.216800,-0.033800
-0.087400,0.013800
-0.054400,-0.006500
-0.015100,0.052300
0.022100,0.083600
-0.110300,0.001100
-0.035900,-0.030600
-0.042700,-0.034500
-0.034600,-0.029900
-0.035600,-0.125100
0.036100,-0.106300
0.014100,-0.024000
0.035700,0.054200
-0.233100,0.037400
-0.160000,0.049800
-0.024900,0.097300
-0.062200,0.048500
-0.097200,-0.069800
-0.064100,-0.017600
-0.011000,0.064000
0.129100,0.149300
0.061800,0.130300
0.001500,0.031600
0.027900,-0.153900
-0.044100,-0.018400
-0.021000,-0.043600
-0.031200,-0.015300
-0.045800,-0.019000
-0.035200,-0.019300
0.007100,0.008300
0.001700,0.080300
-0.026300,0.072300
-0.015500,-0.010200
0.012000,-0.093100
0.005800,-0.101200
-0.018000,-0.023700
-0.064400,-0.029200
-0.121700,-0.074300
-0.026600,-0.020300
-0.118500,-0.037500
0.002200,-0.106900
-0.048800,0.007500
-0.039700,-0.007000
0.071900,-0.040000
0.069400,0.043200
0.099800,0.143800
0.078800,0.002400
-0.115100,-0.181500
-0.089900,-0.046300
0.032000,0.106000
-0.007300,0.026300
0.105000,-0.004700
0.211300,0.024300
0.108400,0.098500
0.182400,0.147700
0.165300,0.030900
0.103200,-0.017100
0.039000,0.086000
-0.057100,0.060500
-0.090700,-0.036400
-0.006400,-0.053100
0.139100,0.149500
-0.024200,0.125500
-0.039600,0.100800
0.015900,0.033500
-0.008400,0.033800
-0.124300,0.046700
-0.021400,0.040300
-0.030400,0.084900
-0.034500,0.007200
0.110600,0.105700
0.054900,0.127200
-0.092200,0.081100
-0.095300,0.114900
-0.041800,-0.023000
0.180400,-0.077400
0.147700,0.053600
-0.015200,-0.040900
-0.016400,0.000200
-0.025200,-0.015900
-0.065100,0.017200
0.001000,-0.022200
0.098300,0.004100
0.073800,0.002500
0.006400,-0.050000
0.016600,-0.090800
-0.089000,-0.203100
-0.163300,-0.055100
-0.059600,0.057600
0.024400,0.000700
0.064700,-0.126900
0.044300,-0.106100
0.097700,0.000200
0.081800,-0.024400
-0.038800,-0.042000
-0.125200,0.019600
-0.038300,0.072400
-0.168200,-0.139200
-0.105300,-0.082100
-0.030800,0.006200
-0.083400,-0.080000
-0.045300,-0.025400
-0.052000,-0.093200
0.174700,-0.505600
0.368200,-0.635800
0.126000,-0.106600
-0.216900,0.199600
-0.206800,0.213700
0.080200,-0.252800
-0.206000,-0.066600
0.188200,0.063200
-0.061200,0.112300
-0.082100,0.105000
-0.124500,0.093500
-0.125800,0.145500
0.010100,0.199800
0.042000,0.172000
-0.014500,0.138600
-0.026100,0.037200
-0.049900,0.041600
-0.070100,0.093700
0.089500,0.022300
0.195500,0.081200
0.251400,0.036300
0.052000,-0.100000
-0.058100,-0.056400
0.000100,-0.021500
0.137900,-0.017000
-0.000300,-0.188600
-0.026200,-0.162300
-0.025600,-0.170800
-0.096500,-0.263900
-0.081900,-0.195300
0.097500,-0.005900
0.205700,-0.067500
0.065000,-0.082300
0.019700,-0.057900
0.071500,-0.045500
0.172200,0.020400
0.107300,0.055300
0.134000,-0.051500
0.072400,-0.084300
0.067300,-0.115400
0.048800,-0.120600
0.024600,0.041100
-0.047500,0.162800
-0.016100,-0.006600
0.007500,-0.045800
0.022500,-0.080900
0.010200,-0.167900
0.018600,-0.283900
0.055400,-0.207300
0.041500,-0.102200
0.005600,-0.091700
0.029000,-0.008600
0.016300,-0.076200
-0.087500,-0.197800
-0.067800,-0.046200
0.001000,-0.031800
0.076200,0.016700
-0.055900,-0.060400
-0.071400,-0.196200
-0.048300,-0.068800
0.009200,-0.007800
0.108200,-0.036100
0.038500,-0.133400
0.007800,-0.096900
0.044800,-0.069900
0.092200,-0.113400
0.052300,-0.109000
0.015200,-0.094200
0.056800,-0.097900
0.113500,-0.086700
0.130500,-0.033400
0.115800,-0.057900
0.156800,0.017800
0.046800,-0.021800
0.056100,-0.037700
0.162000,-0.013300
0.155400,-0.016200
0.077600,0.014100
0.038100,0.016100
-0.015500,-0.046900
0.011900,-0.015800
-0.015000,-0.027800
0.026700,-0.074000
0.037100,-0.009700
0.071600,-0.028600
0.039000,-0.094500
-0.019700,-0.091800
0.021300,-0.026500
0.071600,0.020500
0.090200,0.052100
0.057000,0.037100
0.037100,0.018200
0.171300,0.059100
0.096900,0.121300
-0.001300,0.131600
0.055100,0.108400
0.151200,0.041400
0.187300,0.135100
0.090200,0.186500
0.114500,0.191700
0.116600,0.141000
