eps_xx,eps_yy
-0.098900,-0.778300
0.172900,-0.974000
0.265600,-0.754700
0.174200,-0.640500
0.025200,-0.523700
-0.048000,-0.316700
0.432700,-0.135600
0.151800,-0.344100
0.025300,-0.819500
0.114700,0.573800
0.207200,0.198400
0.219100,-0.743500
0.123600,-0.976300
0.210800,-0.239500
0.192900,-0.025800
0.116500,-0.138600
0.016100,-0.093400
0.058300,-0.232800
0.254100,-0.304900
-0.099300,-0.998900
-0.155500,-0.300500
-0.026800,-0.035600
-0.123600,-0.090200
-0.054100,-0.068300
-0.033400,0.014900
-0.035500,0.023900
-0.040200,-0.055000
0.082900,-0.064800
0.127500,0.033300
0.189000,0.026300
0.225200,0.027500
0.043800,0.054400
-0.187200,0.036800
-0.056900,0.053100
-0.026200,-0.032200
-0.132500,-0.003000
-0.298800,0.036700
-0.284000,-0.032700
-0.124000,-0.027800
-0.108400,-0.009700
-0.014900,-0.001700
-0.039800,-0.006000
-0.200900,-0.003500
-0.127100,-0.060200
-0.101900,-0.023000
-0.036700,-0.051800
-0.071900,-0.120300
-0.004100,-0.052600
-0.136500,-0.096300
-0.084200,-0.015100
-0.257000,0.004600
-0.197400,-0.005300
-0.082200,0.039600
-0.146000,0.024100
-0.155600,-0.029500
-0.169000,-0.067700
-0.145300,0.051100
0.126200,0.183100
0.117700,0.174700
-0.017200,0.108600
-0.056100,-0.103700
-0.156700,-0.107500
-0.036100,-0.149600
-0.037900,-0.094500
-0.107100,-0.059300
-0.033700,0.029600
-0.005500,-0.020800
-0.028600,-0.058000
0.011300,-0.021200
0.000400,0.086100
-0.046100,0.033900
-0.016100,-0.134800
-0.065200,-0.147500
-0.002600,-0.192000
-0.058000,-0.124500
-0.002000,-0.113900
-0.057700,-0.052300
-0.010700,-0.096100
-0.053900,0.010300
0.031000,0.125700
0.103000,0.053900
0.057000,-0.018200
0.138900,0.127600
0.024400,0.066800
-0.071600,-0.098800
-0.003700,-0.029400
0.065700,0.132300
-0.039000,-0.041800
0.071800,-0.051800
0.253100,0.085600
-0.000400,0.178300
0.070300,0.108600
0.053300,0.093100
-0.022600,0.000600
-0.026400,0.088200
-0.098700,0.138300
-0.084800,-0.023600
0.046900,-0.035700
0.144500,0.113100
0.050000,0.038800
-0.008300,0.037400
0.085300,0.027600
0.052800,-0.010700
-0.136900,-0.082100
-0.281000,-0.082800
0.022800,0.082300
0.002400,-0.115200
-0.018400,0.033900
-0.038300,0.087400
-0.041600,0.014900
-0.079400,0.069300
-0.066200,0.070500
0.130600,-0.040400
0.168100,-0.254800
0.587400,-0.927200
0.420200,-0.626600
-0.448900,0.156000
-0.579400,0.336300
0.022800,-0.545900
0.405900,-0.490900
0.330200,-0.392200
0.197600,-0.776600
0.684000,-0.263500
0.507100,-0.625900
0.119000,-0.952800
0.414700,-0.911100
0.531600,-0.638100
0.096200,-0.671500
0.411100,-0.503500
0.415000,-0.757700
-0.010600,-0.845600
-0.013300,-0.985000
0.065400,-0.899400
0.025900,-0.902000
0.200200,-0.559700
0.093600,-0.540100
0.143700,-0.514000
0.109600,-0.527700
0.049000,-0.714500
0.003100,-0.870400
0.088100,-0.838500
0.163000,-0.772900
0.099500,-0.742600
0.084100,-0.703200
0.119700,-0.675200
0.048800,-0.696400
0.070600,-0.652600
0.114300,-0.663100
0.239300,-0.699100
0.251600,-0.755300
0.196900,-0.695200
0.087100,-0.598900
0.188600,-0.635200
0.238900,-0.722300
0.170300,-0.873500
0.109800,-0.979000
0.215800,-0.746100
0.280400,-0.681100
0.283700,-0.939700
0.065800,-0.876200
0.055000,-0.768400
0.296700,-0.462000
0.309400,-0.466300
-0.033800,-0.952200
0.243200,-0.163200
0.226400,0.027000
0.241100,0.104300
0.162400,0.031800
0.079300,0.024700
0.119100,0.040800
0.128000,0.039300
0.281800,-0.186000
0.436100,-0.662200
0.131300,-0.610800
0.032900,-0.050600
0.049100,0.073100
0.018700,-0.050800
-0.042400,-0.105800
-0.105900,-0.102200
-0.043300,-0.085300
0.088700,-0.108300
