eps_xx,eps_yy
0.861300,-1.049800
1.270200,-1.470000
1.467700,-1.786700
1.708800,-1.920100
1.679200,-1.758100
1.453000,-1.696300
1.501200,-1.706400
1.776300,-1.844500
1.905000,-2.017900
1.895100,-1.933900
1.981500,-2.012400
2.111300,-2.116200
2.109100,-2.082000
2.060700,-2.062500
1.974100,-1.963000
1.912500,-1.859400
1.668100,-1.524200
1.333200,-1.046700
0.718000,-0.965100
1.275500,-1.520000
1.514300,-1.631600
1.570900,-1.775400
1.564100,-1.717100
1.522900,-1.710600
1.606300,-1.846100
1.795200,-1.936300
1.795400,-2.026900
1.704300,-1.946500
1.797300,-1.790900
1.738300,-1.686200
1.599400,-1.656300
1.521900,-1.578700
1.501900,-1.640300
1.643900,-1.600900
1.399200,-1.216100
1.144300,-0.821200
1.283700,-1.327800
1.445200,-1.685000
1.584600,-1.848200
1.721600,-1.847800
1.545600,-1.756800
1.426700,-1.726500
1.627500,-1.788900
1.895500,-1.917200
1.951700,-1.968200
1.935400,-1.968100
2.048700,-2.037900
0.872000,-0.872300
1.398700,-1.383200
1.545500,-1.708800
1.451100,-1.808900
1.602600,-1.819900
1.631900,-1.784700
1.473800,-1.782900
1.524400,-1.806800
1.790700,-1.869000
1.974200,-1.958900
1.980000,-1.994900
1.962300,-2.016800
2.040900,-2.058700
1.428000,-1.341700
1.684900,-1.661100
1.465500,-1.733700
1.445100,-1.758100
1.614400,-1.794600
1.561600,-1.820300
1.512400,-1.831900
1.701400,-1.866300
1.925500,-1.913100
2.001800,-1.965300
1.962600,-1.992800
1.934000,-1.998800
1.981400,-2.008900
1.613700,-1.527100
1.723700,-1.604400
1.573500,-1.671200
1.386600,-1.740000
1.517000,-1.807100
1.626300,-1.845400
1.523100,-1.852600
1.603800,-1.859500
1.880300,-1.902900
1.991600,-1.929600
1.955100,-1.906800
1.895100,-1.903000
1.908100,-1.924600
1.665300,-1.649800
1.652700,-1.677500
1.469600,-1.759700
1.415000,-1.822600
1.612800,-1.823200
1.617500,-1.845200
1.524000,-1.882600
1.752000,-1.888200
1.952700,-1.900600
1.928800,-1.886800
1.892800,-1.858300
1.861800,-1.884800
1.810200,-1.859900
1.623400,-1.648200
1.693300,-1.689700
1.605800,-1.774100
1.411000,-1.825800
1.483000,-1.815000
1.660700,-1.826000
1.560200,-1.880000
1.619200,-1.920600
1.885200,-1.886700
1.891800,-1.845300
1.866100,-1.863700
1.849200,-1.875500
1.608700,-1.661600
1.659300,-1.658800
1.735700,-1.807900
1.556200,-1.873900
1.428500,-1.858000
1.560800,-1.809900
1.603100,-1.822600
1.532700,-1.914100
1.747900,-1.953800
1.881700,-1.875600
1.837200,-1.826900
1.812100,-1.815400
1.654000,-1.591500
1.021000,-1.091600
1.738500,-1.831300
1.723400,-1.933800
1.522100,-1.910500
1.459400,-1.823800
1.569300,-1.763900
1.548200,-1.812000
1.569500,-1.879400
1.783100,-1.868800
1.850500,-1.830700
1.771300,-1.736700
1.500800,-1.431100
0.904400,-0.958600
1.725300,-1.775400
1.808800,-1.886700
1.648100,-1.897900
1.479500,-1.818700
1.509000,-1.773800
1.581300,-1.771300
1.466900,-1.770200
1.564200,-1.773500
1.798600,-1.781400
1.731100,-1.673300
1.299200,-1.271800
1.803400,-1.783600
1.696100,-1.806700
1.510600,-1.753700
1.471900,-1.737500
1.585100,-1.758700
1.493500,-1.720200
1.413100,-1.704700
1.632300,-1.714900
1.615800,-1.557700
1.123200,-1.108900
1.802600,-1.841500
1.719100,-1.766800
1.492800,-1.683300
1.409000,-1.657100
1.562300,-1.683600
1.577100,-1.675900
1.388000,-1.647400
1.438400,-1.619700
1.416700,-1.405100
0.981600,-0.910400
1.762300,-1.876100
1.563000,-1.725700
1.332800,-1.632700
1.427300,-1.626300
1.635100,-1.635300
1.467800,-1.625600
1.301900,-1.533000
1.159800,-1.226800
1.814500,-1.971400
1.680200,-1.821100
1.399400,-1.674500
1.308300,-1.634300
1.546200,-1.627100
1.527500,-1.591200
1.225400,-1.461200
0.936900,-1.094800
1.726400,-1.839800
1.523200,-1.708700
1.339400,-1.655300
1.408500,-1.610600
1.481000,-1.539400
1.197600,-1.345200
0.786500,-0.923000
1.646500,-1.815300
1.597100,-1.749800
1.462600,-1.715100
1.338000,-1.623500
1.327600,-1.475000
1.100600,-1.227900
1.586800,-1.727600
1.566900,-1.751400
1.366900,-1.677200
1.181200,-1.452100
0.944100,-1.063700
1.576500,-1.713000
1.612600,-1.724500
1.428100,-1.687900
1.097800,-1.443900
0.780500,-0.975600
1.612500,-1.735000
1.519800,-1.632400
1.052200,-1.324900
1.571700,-1.774800
1.494800,-1.595500
0.997800,-1.118000
1.367300,-1.389800
0.865700,-0.896400
1.130300,-1.265300
