eps_xx,eps_yy
0.776100,-0.589900
0.855600,-0.779100
0.718700,-0.732700
0.687900,-0.655800
0.626500,-0.672100
0.598000,-0.632800
0.570800,-0.570800
0.541400,-0.484900
0.383500,-0.370500
0.198400,-0.217900
0.134800,-0.135800
0.164700,-0.096400
0.211000,-0.176900
0.382200,-0.369500
0.558700,-0.499400
0.519000,-0.410400
0.501300,-0.528700
0.970200,-1.004700
1.027500,-0.986400
1.009800,-0.998600
1.004100,-0.920600
0.699900,-0.658000
0.153600,-0.155800
0.106800,-0.238600
0.466200,-0.534700
0.591900,-0.662800
0.340800,-0.242900
0.243500,-0.243400
0.622600,-0.727400
0.646000,-0.874300
0.708700,-0.839800
0.943800,-0.947400
0.998200,-0.948400
0.954900,-0.985200
0.877300,-0.897400
0.776300,-0.800300
0.719700,-0.770900
0.721900,-0.773300
0.798800,-0.627100
0.356100,-0.243200
0.136800,-0.045600
0.070100,-0.067200
0.075500,-0.068400
0.050000,-0.041200
0.027400,-0.055300
0.025200,-0.056000
0.026100,-0.054100
0.045100,-0.082100
0.053100,-0.082900
0.036100,-0.063500
0.050200,-0.063000
0.059300,-0.053500
0.060400,-0.068700
0.044400,-0.081600
0.036500,-0.065200
0.071000,-0.033000
0.056200,-0.044400
0.031300,-0.060300
0.069300,-0.070700
0.055600,-0.064600
0.034600,-0.041500
0.020700,-0.039300
0.028000,-0.068300
0.021500,-0.074500
-0.007300,-0.064400
0.019400,-0.046800
0.013700,-0.063200
0.032600,-0.049400
0.061700,-0.060800
0.058500,-0.070400
0.049100,-0.080200
0.052100,-0.060100
0.027000,-0.033200
0.020900,-0.063000
-0.004300,-0.081800
0.014400,-0.050300
0.017800,-0.031700
0.020400,0.000500
0.017100,-0.032600
0.106300,-0.019600
0.069900,-0.056300
0.003700,-0.007000
0.037100,-0.071800
0.038000,-0.127800
0.081200,-0.013700
0.006400,0.001400
-0.032100,-0.082500
0.061200,-0.029500
0.045900,-0.053700
0.033500,-0.057800
0.038500,-0.017300
-0.000100,-0.019900
-0.018200,-0.047800
-0.011800,-0.053900
-0.012800,-0.056200
-0.018300,-0.031200
0.038800,-0.053100
0.087900,-0.035400
-0.001200,0.016900
-0.013100,0.005000
-0.035400,-0.032200
-0.039600,-0.054100
0.017100,-0.034800
0.028900,-0.031900
0.038900,-0.025000
0.025900,-0.022500
0.032000,-0.021400
0.047800,-0.007300
0.023600,-0.025500
0.036500,-0.031000
0.040000,-0.007900
0.048700,-0.011000
0.029800,-0.051400
0.035600,-0.040200
0.065000,-0.155700
0.153800,-0.488200
0.750300,-0.983800
0.737900,-0.726900
0.711000,-0.701800
0.691600,-0.711400
0.647300,-0.680700
0.610900,-0.581100
0.504300,-0.447300
0.301800,-0.314500
0.174600,-0.217100
0.188800,-0.191300
0.255600,-0.236300
0.347700,-0.353800
0.538200,-0.490700
0.558300,-0.471600
0.739200,-0.758000
0.798800,-0.778400
0.777400,-0.791500
0.712200,-0.701900
0.615600,-0.560100
0.426900,-0.412100
0.264100,-0.305400
0.250900,-0.285200
0.361300,-0.341200
0.459400,-0.469000
0.533900,-0.574600
0.567400,-0.533600
0.741400,-0.768000
0.847600,-0.819100
0.896300,-0.877100
0.775600,-0.805200
0.701600,-0.657200
0.551300,-0.514500
0.392400,-0.425900
0.358800,-0.418800
0.473300,-0.499500
0.615600,-0.624800
0.615500,-0.669700
0.603100,-0.625600
0.662100,-0.652800
0.846000,-0.851900
0.966700,-0.911700
0.835000,-0.860900
0.709900,-0.729000
0.667700,-0.614700
