eps_xx,eps_yy
2.231200,-2.830500
2.321200,-2.397200
2.399200,-2.200900
2.282100,-2.238400
2.315800,-2.273800
2.152500,-2.161800
2.277900,-2.244300
2.318500,-2.292400
2.265000,-2.018800
2.409600,-2.117700
2.193600,-2.384800
2.234300,-2.296500
2.219400,-2.239500
2.146400,-2.312700
2.198500,-2.181300
2.150000,-2.213700
2.222700,-2.215000
2.313800,-2.329800
2.234400,-2.238000
2.171800,-2.271300
2.147200,-2.184900
2.217200,-2.378900
2.414400,-2.414300
2.419800,-2.207900
2.261200,-2.197300
2.205200,-2.196400
2.397200,-2.307600
2.423300,-2.278900
2.381400,-2.418700
2.493600,-2.353000
2.423600,-2.224700
2.966000,-2.446800
3.171800,-2.498000
2.863200,-2.251600
2.025800,-2.169900
2.214800,-2.377200
2.374800,-2.349600
2.261100,-2.382500
2.119400,-2.363100
1.925600,-2.370000
2.256400,-2.447500
2.410900,-2.289800
2.295100,-2.316800
2.287000,-2.497400
2.492100,-2.537500
2.190800,-2.267100
2.018600,-2.065000
2.168800,-2.016500
2.258900,-2.075900
2.155400,-2.179600
2.020500,-2.252300
2.090700,-2.133600
2.322500,-1.952200
2.203000,-1.855900
2.561900,-2.592000
2.167900,-2.718200
2.145300,-2.215000
2.265500,-2.065900
2.179300,-2.272200
1.902800,-2.213000
2.055200,-2.313000
2.422400,-2.696300
3.105900,-2.770200
3.142100,-2.611700
2.837200,-2.676900
2.558900,-2.499200
2.313900,-2.315100
2.190600,-2.212600
2.169500,-2.238700
2.004200,-2.312600
2.010600,-2.189200
1.820600,-2.212400
1.995900,-2.014700
1.981600,-1.909200
1.600600,-2.122700
1.759200,-2.212800
1.779800,-2.235800
1.842200,-2.165900
1.974300,-2.264700
2.615100,-2.322100
2.721100,-2.606200
2.638900,-2.787000
2.501400,-2.540000
1.815700,-1.964800
1.978100,-1.920600
1.798100,-2.015300
1.905000,-2.222200
1.916900,-2.151000
1.845100,-1.954100
1.942100,-1.976500
1.789500,-1.920000
1.643900,-1.733500
1.483700,-1.433100
1.561600,-1.719600
1.740700,-1.848000
1.428600,-1.595300
0.932500,-1.188500
1.073200,-1.224700
1.613000,-1.484000
1.623900,-1.578400
1.534100,-1.668700
1.496000,-1.568900
1.453200,-1.444000
1.482000,-1.499300
1.708800,-1.585700
1.810400,-1.576300
1.573000,-1.509900
1.310200,-1.404500
1.388100,-1.248100
1.875500,-1.458500
1.641200,-1.335800
1.219300,-1.663900
1.335000,-1.686100
1.512100,-1.530500
1.591100,-1.613800
1.889200,-1.623000
1.427700,-1.667200
1.176600,-1.744600
1.288400,-1.855400
1.593300,-1.667700
1.388700,-1.715300
1.222900,-1.899000
1.445800,-1.907500
1.505600,-1.829700
1.528900,-1.968400
1.637900,-1.911200
1.906200,-1.450200
2.228800,-2.015000
1.702900,-2.616800
1.445900,-2.215500
1.682300,-2.041900
1.858100,-1.866400
1.709200,-1.752800
1.554900,-1.760200
1.229000,-1.691700
1.379900,-1.734100
1.548900,-1.874700
1.837500,-1.938200
1.827500,-1.952800
1.720000,-1.995700
1.673700,-2.026000
1.701700,-1.855400
1.703300,-1.903300
1.720000,-2.009600
1.537100,-2.036300
1.477800,-1.965700
1.583100,-2.155400
1.429500,-2.018200
1.626700,-1.809700
1.571500,-1.880400
1.333200,-2.123600
1.575100,-2.060400
1.514300,-1.965000
1.388300,-1.987900
1.433100,-2.009100
1.534400,-2.029100
1.394200,-1.881900
