eps_xx,eps_yy
2.278800,-3.031100
2.507800,-2.209100
2.585900,-2.084700
2.274100,-2.229500
2.224600,-2.229300
2.125600,-2.146400
2.300000,-2.247600
2.259000,-2.274100
2.180700,-1.950500
2.337900,-2.039900
2.145400,-2.391100
2.281800,-2.287600
2.246100,-2.228700
2.209200,-2.351700
2.253900,-2.153700
2.162400,-2.119700
2.101400,-2.248800
2.257600,-2.342300
2.237100,-2.226000
2.121300,-2.271400
2.085500,-2.110000
2.220200,-2.297900
2.335800,-2.415900
2.455000,-2.285400
2.344900,-2.218400
2.170800,-2.195000
2.399000,-2.258700
2.457000,-2.176600
2.475500,-2.408000
2.531900,-2.500200
2.389700,-2.168100
3.204600,-2.456100
3.661500,-2.475200
2.311900,-2.182000
1.954600,-2.132100
2.191500,-2.420700
2.274200,-2.311400
2.186800,-2.264700
2.105300,-2.401900
2.002000,-2.323900
2.206200,-2.383600
2.214100,-2.302200
2.242600,-2.332800
2.263100,-2.505500
2.403400,-2.505800
2.072600,-2.165900
2.001600,-2.038200
2.179500,-1.995500
2.109800,-2.188600
2.047300,-2.201900
1.985700,-2.177500
2.125600,-2.066500
2.321800,-1.859700
2.105000,-1.897800
2.508600,-2.688100
2.120000,-2.684800
2.129600,-2.029800
2.257000,-2.085200
2.106300,-2.238800
1.901500,-2.074700
2.250000,-2.358200
2.508100,-2.664500
2.983200,-2.682400
2.982200,-2.654600
2.789200,-2.703400
2.591200,-2.437300
2.408000,-2.238200
2.133600,-2.194100
2.091600,-2.225700
2.047400,-2.290700
2.222800,-2.130300
2.009400,-2.100600
1.978400,-1.927700
1.975200,-1.945600
1.615400,-2.107200
1.655200,-2.118000
1.709600,-2.058900
1.813800,-2.114000
1.959100,-2.202000
2.622500,-2.331400
2.800400,-2.628000
2.661200,-2.650800
2.172200,-2.552200
1.738000,-1.900200
1.939100,-1.777700
1.759700,-1.902700
1.774100,-1.999700
1.746300,-1.865200
1.622200,-1.464700
1.535100,-1.716300
1.586400,-1.507300
1.154500,-1.075300
1.181000,-1.300000
1.337700,-1.329500
1.549000,-1.488900
1.664400,-1.539300
1.530100,-1.518600
1.228100,-1.506100
1.326400,-1.407700
1.807800,-1.608100
1.625400,-1.396100
1.226100,-1.578700
1.354400,-1.557500
1.442800,-1.561300
1.478800,-1.643600
1.879400,-1.613900
1.470000,-1.636600
1.247200,-1.776900
1.323500,-1.871800
1.497600,-1.667000
1.358500,-1.682700
1.209000,-1.853400
1.459100,-1.882300
1.583200,-1.819000
1.527500,-2.008500
1.579900,-1.910300
1.900200,-1.514200
2.144100,-1.939500
1.757200,-2.508300
1.487700,-2.349900
1.593900,-2.133800
1.812300,-1.799800
1.711300,-1.702400
1.516200,-1.703000
1.259100,-1.672500
1.408600,-1.775700
1.475800,-1.878300
1.740200,-1.915900
1.849000,-1.898700
1.753600,-1.930600
1.703400,-2.028000
1.667500,-1.955800
1.630500,-1.920200
1.645100,-1.927000
1.544900,-2.070400
1.542500,-2.071600
1.672300,-2.125100
1.462900,-1.939700
1.554200,-1.830500
1.572800,-1.900400
1.378900,-2.151100
1.594300,-2.029000
1.585200,-1.889000
1.354800,-1.990300
1.403100,-2.091700
1.560200,-2.038700
1.459400,-1.932500
1.483000,-2.045700
1.594200,-2.077400
1.524900,-2.031800
1.643800,-1.982300
1.669900,-2.043600
1.728400,-2.294900
1.539300,-2.136400
1.399400,-1.970600
1.557600,-2.080300
1.617600,-2.286500
1.647300,-2.244000
1.327600,-2.017600
1.729100,-2.045500
1.590500,-2.175900
1.399400,-2.175100
1.363900,-1.957200
0.847000,-1.672100
1.213200,-1.745400
1.375000,-1.961900
1.701900,-2.143400
1.808100,-2.208600
1.556900,-1.965400
1.660700,-2.148000
1.351400,-2.054000
1.653300,-2.185700
1.677100,-1.956700
1.498800,-2.036800
1.564500,-2.005900
1.837900,-1.933800
1.768400,-1.703900
1.211100,-1.655700
1.288500,-1.557300
1.836900,-1.823300
1.896400,-2.241700
1.831500,-2.246200
1.506500,-2.029800
1.413800,-1.832100
1.661400,-1.848000
2.539500,-2.412700
2.553500,-2.416300
1.590500,-1.707800
1.665600,-1.730400
1.718400,-1.820300
1.790200,-1.719900
1.732900,-1.699900
1.535300,-1.666700
1.479900,-1.660500
1.487700,-1.596500
1.519100,-1.711900
1.721700,-1.852400
2.089000,-1.976200
1.991000,-2.023600
1.809500,-1.582400
1.661500,-1.384300
1.152100,-1.270400
1.241000,-1.518900
1.285800,-1.659900
1.607000,-1.864500
1.826000,-2.448500
1.924300,-2.269900
2.089400,-2.040000
1.910900,-1.941900
1.801900,-2.143100
1.522400,-1.928500
1.315000,-1.744700
1.566100,-1.673800
2.096200,-1.716900
2.110500,-1.874500
1.787400,-1.919100
1.895900,-1.991400
1.903400,-1.822800
1.937700,-1.988700
2.437900,-2.293200
2.239700,-2.467000
2.133500,-2.311100
2.265700,-2.063300
1.652100,-1.355300
1.729000,-1.436300
1.905200,-1.604100
1.940600,-1.667400
1.747400,-1.428200
1.165500,-1.441100
1.499700,-1.593200
1.720600,-1.682500
1.670400,-1.719000
1.605100,-1.677700
1.306200,-1.311600
1.211600,-1.184100
1.861200,-1.738500
2.364100,-1.954100
1.966500,-2.149700
1.916200,-2.408500
1.815800,-2.365700
1.685000,-1.817600
1.046000,-1.541000
1.395300,-1.631800
1.797900,-1.660200
2.004400,-2.049300
1.998400,-2.109200
1.480200,-1.968500
1.582300,-1.699900
1.548000,-1.526700
1.124300,-1.281400
1.087100,-1.541400
2.336600,-2.220300
2.672800,-2.135700
1.868800,-1.675300
1.502200,-1.783100
1.449300,-1.607600
1.367300,-1.363200
1.147300,-1.356100
1.206100,-1.328600
1.180400,-1.471500
1.042800,-1.511100
1.171400,-1.485200
1.220200,-1.514000
1.387800,-1.823000
1.174100,-1.461800
1.251700,-1.301800
0.920700,-1.318800
1.114000,-1.079400
1.102000,-1.034400
1.509700,-1.352300
1.335800,-1.340800
1.600900,-1.567900
1.790200,-1.548700
1.132800,-1.084600
1.512000,-1.490800
1.587400,-1.581300
1.787900,-1.584800
1.258100,-1.286300
1.460100,-1.558300
1.545200,-1.570100
1.744300,-1.558100
1.840600,-1.598500
1.038600,-1.254100
1.448500,-1.515300
1.505100,-1.598300
1.392400,-1.617100
1.727500,-1.624100
1.861500,-1.612700
0.984000,-1.388800
0.993500,-1.201500
1.160500,-1.465500
1.467900,-1.647800
1.666400,-1.637400
1.501800,-1.701700
1.585900,-1.687200
1.719900,-1.449200
1.448000,-1.182700
1.223500,-1.011600
1.184000,-1.144600
1.194400,-1.583800
1.520200,-1.844600
1.715700,-1.831000
1.701100,-1.734100
1.588800,-1.655000
1.522800,-1.426200
1.063300,-1.107900
1.153800,-1.011300
1.277800,-1.288200
1.275700,-1.589800
1.528500,-1.741700
1.747500,-1.887000
1.799900,-1.913100
1.701900,-1.638400
1.398400,-1.290600
1.162500,-1.248600
1.240600,-1.260200
1.381200,-1.609600
1.395200,-1.749500
1.596100,-1.720200
1.677700,-1.701600
1.612600,-1.787800
1.795200,-1.753500
1.342300,-1.377300
1.241100,-1.199400
0.984200,-1.186700
1.432800,-1.439700
1.555900,-1.576200
1.427500,-1.664000
1.549800,-1.624600
1.709500,-1.614000
1.565600,-1.695200
1.643600,-1.638300
1.350600,-1.269700
1.278900,-1.177700
1.013500,-1.356200
1.552500,-1.582300
1.686000,-1.647200
1.642200,-1.673800
1.579600,-1.704700
1.623200,-1.694100
1.634300,-1.636700
1.372500,-1.436500
1.146200,-1.027100
0.946900,-1.120000
0.948600,-1.132300
1.012800,-1.402300
1.482200,-1.667900
1.709600,-1.709700
1.680000,-1.677600
1.737600,-1.742700
1.705400,-1.791800
1.632100,-1.674900
1.371800,-1.376600
1.085800,-1.182100
1.163800,-1.366800
1.098100,-1.510800
1.344700,-1.637700
1.647800,-1.747200
1.689200,-1.809000
1.831100,-1.808800
1.857600,-1.755400
1.622400,-1.614500
1.293600,-1.398500
1.021900,-1.077100
1.189800,-1.267500
1.302700,-1.446800
1.262200,-1.588900
1.278300,-1.641200
1.526300,-1.584000
1.652500,-1.718100
1.743200,-1.941400
1.831400,-1.813200
1.637800,-1.532900
1.260400,-1.279900
1.056800,-1.013700
1.244400,-1.179400
1.257900,-1.360800
1.307000,-1.465000
1.362100,-1.501800
1.269700,-1.588600
1.357800,-1.701900
1.659600,-1.790700
1.799400,-1.842100
1.711800,-1.727300
1.509000,-1.472700
1.335200,-1.206600
1.227100,-1.072200
1.410300,-1.279600
1.397600,-1.483300
1.289000,-1.538900
1.373600,-1.526400
1.383500,-1.584600
1.270900,-1.679800
1.495300,-1.911200
1.770700,-1.918100
1.735200,-1.684500
1.460300,-1.525200
1.319200,-1.290900
1.053300,-1.089700
0.975500,-1.114000
0.944000,-1.246400
1.287700,-1.292800
1.555600,-1.385000
1.469700,-1.458500
1.257100,-1.475300
1.338900,-1.539400
1.454200,-1.695700
1.432700,-1.762000
1.443900,-1.758100
1.612700,-1.821100
1.656200,-1.836300
1.516900,-1.679700
1.311500,-1.386900
1.223400,-1.243600
1.140600,-1.203300
1.157800,-1.331200
1.264700,-1.420700
1.556300,-1.572500
1.600000,-1.565100
1.342700,-1.420500
1.254600,-1.420400
1.338700,-1.602600
1.506100,-1.750700
1.545400,-1.784100
1.579800,-1.685400
1.614700,-1.674300
1.510100,-1.621900
1.250000,-1.317500
1.341200,-1.407400
1.635300,-1.600200
1.014800,-1.346900
1.223300,-1.270400
1.351200,-1.344400
1.412000,-1.492400
1.478600,-1.644500
1.533900,-1.630800
1.469000,-1.541300
1.390000,-1.453600
1.410400,-1.501300
1.430700,-1.645300
1.504200,-1.746300
1.505400,-1.746000
1.539400,-1.627500
1.520700,-1.555400
1.229100,-1.330400
1.079200,-1.265800
1.479400,-1.620100
1.701100,-1.724400
1.047400,-1.053900
1.297700,-1.367600
1.421700,-1.452300
1.469900,-1.562500
1.461400,-1.636400
1.489800,-1.566100
1.499900,-1.512100
1.420900,-1.511300
1.575600,-1.578500
1.579200,-1.688400
1.415200,-1.747300
1.411900,-1.715700
1.508600,-1.692100
1.423100,-1.561800
1.160200,-1.183200
1.248800,-1.453900
1.605100,-1.634000
1.730100,-1.739000
1.683700,-1.749000
1.247200,-0.943200
1.418200,-1.468700
1.202100,-1.530100
1.411800,-1.488500
1.635100,-1.609100
1.399500,-1.553700
1.416600,-1.428300
1.594600,-1.400000
1.505300,-1.443200
1.510300,-1.618000
1.673800,-1.771500
1.479400,-1.753400
1.308800,-1.683200
1.439800,-1.640900
1.390200,-1.450000
1.035600,-1.374800
1.341800,-1.551300
1.722800,-1.646600
1.876500,-1.699300
1.675800,-1.716500
0.834100,-1.318100
1.767400,-1.746900
1.490200,-1.696500
1.269700,-1.686800
1.956300,-1.859600
1.392900,-1.648400
1.229900,-1.373100
1.534900,-1.429400
1.695500,-1.556400
1.574500,-1.673100
1.661300,-1.765800
1.624200,-1.743000
1.281000,-1.682500
1.228800,-1.600900
1.276800,-1.339300
0.982200,-1.151000
1.326000,-1.596900
1.366600,-1.707300
1.560900,-1.727700
2.023100,-1.760200
1.894400,-1.699100
1.471400,-1.642800
1.495200,-1.390400
1.723400,-1.564200
1.463900,-1.724700
1.910900,-1.512300
1.809000,-1.179300
0.845200,-1.247400
1.351900,-1.452500
1.736100,-1.616600
1.713900,-1.772200
1.732900,-1.859800
1.667700,-1.774400
1.381800,-1.659800
