eps_xx,eps_yy
2.380900,-3.008000
2.616000,-2.317100
2.572800,-2.193400
2.291000,-2.227600
2.210300,-2.204700
2.094300,-2.118500
2.242700,-2.216500
2.209100,-2.294600
2.151800,-1.970300
2.200300,-2.051300
2.050200,-2.410400
2.177900,-2.282700
2.181200,-2.183500
2.192000,-2.339300
2.248100,-2.165500
2.175200,-2.153400
2.136100,-2.201100
2.235800,-2.349100
2.187700,-2.183700
2.139300,-2.249400
2.137400,-2.102300
2.287400,-2.310900
2.354700,-2.380600
2.430800,-2.212300
2.369700,-2.164400
2.179200,-2.187000
2.324900,-2.213400
2.306500,-2.149800
2.424200,-2.351800
2.470600,-2.454600
2.394900,-2.203500
3.433800,-2.467400
4.381000,-2.575000
1.922700,-2.139800
1.839000,-2.087800
2.121800,-2.393300
2.299800,-2.292300
2.218300,-2.241000
2.042300,-2.394700
1.928500,-2.341300
2.203700,-2.336500
2.274600,-2.257200
2.224500,-2.305000
2.167000,-2.465800
2.411300,-2.494400
2.183200,-2.164500
2.097500,-2.006800
2.121200,-1.985600
2.024100,-2.137700
1.953400,-2.180200
2.013000,-2.149400
2.056400,-2.072300
2.261200,-1.892700
2.035200,-1.857300
2.319800,-2.550800
2.033600,-2.556000
2.068700,-2.060200
2.190800,-2.067500
2.048700,-2.195400
1.956600,-1.976400
2.179000,-2.308800
2.308400,-2.648700
2.976800,-2.640300
3.104400,-2.574500
2.655700,-2.672100
2.501100,-2.413700
2.392800,-2.169700
2.077600,-2.105700
1.969400,-2.122800
1.895800,-2.166300
1.997700,-2.028100
1.986900,-2.092700
2.031900,-1.831600
1.955200,-1.837500
1.541300,-1.952100
1.529900,-1.948700
1.404300,-1.819700
1.343700,-1.560300
1.324400,-1.371800
1.393500,-0.968800
1.303300,-1.199100
1.047000,-1.186700
0.980900,-1.214500
0.981000,-1.426600
1.038600,-1.663300
1.547400,-1.624300
1.315700,-1.431400
1.243300,-1.702600
1.299100,-1.861900
1.537600,-1.630000
1.444400,-1.616400
1.173000,-1.862700
1.378500,-1.859700
1.467100,-1.743900
1.545900,-2.008400
1.609100,-1.930200
1.699500,-1.427400
1.189500,-1.830900
1.624300,-2.483000
1.369500,-2.424700
1.654200,-2.217000
1.893000,-1.796000
1.706400,-1.607600
1.537500,-1.666300
1.192000,-1.621900
1.366900,-1.698900
1.476400,-1.828100
1.726400,-1.926700
1.756400,-1.975800
1.688700,-1.908900
1.691700,-1.958900
1.632300,-1.913700
1.696300,-1.863800
1.766700,-1.920700
1.543800,-2.038800
1.529800,-2.044600
1.696800,-2.097200
1.459300,-1.942900
1.555300,-1.791200
1.548800,-1.892800
1.283100,-2.230900
1.528300,-2.026900
1.561400,-1.834200
1.377700,-1.939800
1.468700,-2.091600
1.550100,-2.026100
1.472900,-1.933500
1.532200,-2.009100
1.622500,-2.006700
1.574200,-2.040100
1.653500,-2.008600
1.566200,-2.111000
1.685800,-2.299400
1.578400,-2.089700
1.399100,-1.964700
1.727700,-2.140000
1.751900,-2.241000
1.630100,-2.178700
1.338300,-2.006300
1.749900,-2.057400
1.594400,-2.154100
1.355800,-2.127900
1.371700,-2.127500
0.823700,-1.727400
1.120900,-1.693600
1.435400,-1.903700
1.710000,-2.090400
1.853000,-2.237000
1.707500,-1.989600
1.649500,-2.079300
1.405600,-2.040800
1.705800,-2.214300
1.731400,-1.996500
1.547000,-1.962000
1.578800,-1.969100
1.803400,-1.966400
1.759300,-1.695600
1.209600,-1.639400
1.290700,-1.575000
1.755000,-1.836200
1.923600,-2.219800
1.840600,-2.215300
1.439300,-1.971400
1.422600,-1.826000
1.677400,-1.873000
2.540200,-2.326600
2.548900,-2.340900
1.618300,-1.753100
1.745800,-1.783100
1.836100,-1.837300
1.843600,-1.710100
1.772000,-1.668900
1.544900,-1.699900
1.489200,-1.669200
1.441300,-1.577400
1.462800,-1.684400
1.726100,-1.853500
2.073500,-1.947400
2.007200,-1.997500
1.830900,-1.562100
1.713900,-1.378000
1.264000,-1.291200
0.955200,-1.099800
1.182500,-1.536500
1.258300,-1.669000
1.656000,-1.863300
1.784700,-2.401600
1.899200,-2.244100
2.109600,-1.983300
1.924600,-1.939500
1.800100,-2.214200
1.505100,-1.938700
1.289700,-1.771100
1.557300,-1.792700
2.086200,-1.745500
2.047400,-1.848500
1.802500,-2.088500
1.977900,-1.940900
1.919600,-1.848400
1.890000,-1.892500
2.393800,-2.227600
2.222000,-2.478300
2.135300,-2.378700
2.345700,-2.099000
1.490300,-1.432100
1.653800,-1.532300
1.891600,-1.508900
1.872400,-1.615300
1.586700,-1.439100
1.200800,-1.431100
1.471000,-1.604100
1.662500,-1.557600
1.647400,-1.684900
1.586700,-1.716300
1.220200,-1.264100
1.201900,-1.245100
1.805600,-1.748500
2.278300,-1.991100
1.868500,-2.188200
1.902500,-2.479200
1.852400,-2.398800
1.678500,-1.888800
1.020900,-1.407400
1.303800,-1.569800
1.760600,-1.679600
2.009000,-1.986700
1.959700,-1.951300
1.366700,-1.815200
1.545000,-1.612300
1.601800,-1.500500
1.220300,-1.287500
1.521700,-1.812200
2.189000,-1.837800
1.827500,-1.597200
1.446500,-1.710100
1.351300,-1.539100
1.242400,-1.300000
1.107700,-1.346700
1.144800,-1.359500
1.130800,-1.402400
0.984600,-1.392600
1.009300,-1.416300
1.008600,-1.337600
1.321500,-1.588800
0.936700,-1.123300
0.877100,-1.246700
1.052700,-1.119500
1.118700,-1.031100
1.523200,-1.371200
1.400100,-1.313900
1.670100,-1.550800
1.765300,-1.544100
1.130500,-1.167500
1.575200,-1.508600
1.587000,-1.556200
1.719900,-1.532000
1.276200,-1.245400
1.485700,-1.549900
1.630500,-1.621800
1.749100,-1.594000
1.710800,-1.626300
1.016600,-1.186000
1.464000,-1.439400
1.525200,-1.540800
1.446300,-1.587200
1.809700,-1.602700
1.812500,-1.592100
1.079500,-1.273300
1.132600,-1.449400
1.432300,-1.643900
1.675900,-1.642900
1.525700,-1.692600
1.640700,-1.646100
1.758300,-1.384200
1.360600,-1.117500
1.135400,-1.177500
1.183500,-1.603400
1.474600,-1.833100
1.684700,-1.813600
1.684900,-1.714100
