eps_xx,eps_yy
2.426900,-2.605700
2.400300,-2.179100
2.410600,-2.119300
2.145000,-2.151000
2.164800,-2.097100
2.061300,-2.069700
2.202800,-2.141300
2.223700,-2.141200
2.126400,-1.833400
2.100300,-1.942900
1.996700,-2.246600
2.060100,-2.164000
2.022800,-2.108400
2.018300,-2.242900
2.077900,-2.088600
2.018500,-2.030400
1.971400,-1.936600
2.194600,-2.072600
2.140500,-2.100200
1.945700,-2.097600
1.935100,-1.978200
2.008000,-2.078300
2.194500,-2.205700
2.211400,-2.056100
2.169100,-2.003400
2.007300,-2.052800
2.123900,-1.990800
2.041700,-1.876900
2.176800,-2.251400
2.266400,-2.308000
2.103400,-1.872200
2.768800,-1.942600
3.801900,-2.078800
1.624600,-0.927600
0.807200,-1.057900
1.150100,-1.497900
1.480000,-1.709000
1.350600,-1.830100
1.492600,-1.880700
1.574700,-1.978600
1.749500,-2.109600
1.500800,-1.958100
1.274200,-1.862500
1.961100,-1.841700
2.070300,-2.203000
1.739300,-2.134100
1.439100,-2.006900
1.629200,-2.025800
1.519600,-2.087500
1.280800,-2.081500
1.188700,-1.862400
1.121200,-1.571900
1.171600,-1.702800
1.470900,-1.832000
1.677000,-2.122700
2.056700,-2.195100
1.935400,-2.128400
1.771900,-1.990300
1.371700,-1.907200
1.450700,-2.062700
1.333600,-1.876700
1.462100,-1.903800
1.601400,-1.901200
1.688300,-2.008500
1.442000,-1.689100
1.158800,-1.409200
1.179100,-1.516700
1.692300,-1.770500
1.759200,-2.230700
1.639800,-2.238000
1.405800,-1.962200
1.272400,-1.758100
1.477700,-1.791400
2.527400,-2.177800
2.462400,-2.308700
1.554800,-1.815100
1.668700,-1.790800
1.662500,-1.762700
1.641900,-1.607000
1.700700,-1.564000
1.544500,-1.581800
1.457500,-1.637400
1.418200,-1.482700
1.460500,-1.540900
1.679500,-1.745700
1.908900,-1.850500
1.792700,-1.858400
1.676400,-1.418300
1.446200,-1.205600
1.073400,-1.350500
1.164700,-1.589600
1.563800,-1.797600
1.717300,-2.213400
1.814900,-2.107400
2.039200,-1.998200
1.804100,-1.906100
1.726100,-2.173100
1.471300,-1.971900
1.200800,-1.677000
1.400700,-1.716900
1.995800,-1.740300
2.006000,-1.804100
1.756900,-1.875100
1.890200,-1.747700
1.818900,-1.631100
1.849700,-1.885500
2.358200,-2.215900
2.146700,-2.454200
1.939500,-2.417800
2.208200,-2.183700
1.119600,-1.223700
1.747000,-1.618800
2.248000,-1.906200
1.837200,-2.108200
1.851100,-2.347900
1.781800,-2.408300
1.613400,-1.954200
1.252300,-1.149800
1.343200,-1.260700
0.892200,-1.054300
1.300500,-1.617800
1.800900,-1.873200
1.152200,-1.173600
1.458000,-1.985100
1.734600,-2.245000
1.843700,-1.955500
1.952200,-2.024000
1.905400,-1.942600
1.754800,-1.949700
2.055000,-2.200000
2.287600,-2.330700
1.985700,-2.241900
2.133800,-2.129200
2.332000,-2.211700
1.101900,-0.983700
1.340700,-1.302600
1.409000,-1.660300
1.652800,-1.948300
1.713300,-2.062600
1.943800,-1.996900
1.885100,-1.921300
1.689000,-1.903800
1.636600,-1.878300
1.349700,-1.735200
1.264300,-1.700800
1.644900,-1.759500
2.004000,-1.827800
2.005700,-1.979800
2.115600,-2.054800
2.097300,-1.891000
1.821600,-1.900100
1.852700,-2.027100
2.137600,-2.171600
1.990500,-2.146200
2.167600,-2.096000
2.296400,-2.145600
1.079600,-0.954300
1.367200,-1.227400
1.571300,-1.370200
1.597800,-1.594800
1.607400,-1.770100
1.651300,-1.895400
1.789300,-1.986200
1.879100,-1.935500
1.616800,-1.754400
1.607800,-1.652700
1.540900,-1.696300
1.315500,-1.736000
1.429000,-1.774900
1.707600,-1.847800
1.923400,-1.973900
2.181100,-2.112700
2.325300,-2.092000
2.029800,-1.990000
1.857300,-1.878800
2.007600,-1.802500
1.950800,-1.936000
2.055100,-2.101600
2.260100,-2.182500
2.215900,-2.176800
0.986900,-0.996600
1.692800,-1.474200
1.778700,-1.824500
1.609500,-1.985400
1.464100,-1.855600
1.552800,-1.836300
1.683100,-1.948200
1.860200,-1.991600
1.702300,-1.876900
1.536600,-1.686700
1.629500,-1.687700
1.439500,-1.819900
1.315600,-1.829500
1.556900,-1.831100
1.772100,-1.905600
1.973600,-2.011800
2.260900,-2.170500
2.202200,-2.257300
2.047800,-2.093400
2.042000,-1.795100
1.970800,-1.741300
1.967900,-2.031200
2.252000,-2.219000
2.156700,-2.203200
1.079500,-1.084800
1.742300,-1.392200
1.998900,-1.679100
1.740500,-2.055300
1.288900,-2.026700
