eps_xx,eps_yy
2.294500,-3.012300
2.340000,-2.201400
2.420700,-2.032900
2.207800,-2.183300
2.180400,-2.117100
2.014500,-2.087700
2.251400,-2.160700
2.301600,-2.135900
2.141500,-1.933000
2.055600,-1.980900
1.975900,-2.221800
2.032400,-2.171200
2.044400,-2.177700
2.039000,-2.283600
2.127900,-2.090600
2.014600,-2.070200
2.068600,-2.020400
2.277400,-2.158800
2.213500,-2.119700
2.075400,-2.103900
2.052100,-2.025200
2.052600,-2.180000
2.249800,-2.217600
2.196500,-2.069300
2.181100,-2.070700
1.971000,-2.047100
2.179600,-2.058800
2.283300,-1.983900
2.366200,-2.345400
2.337000,-2.424800
2.272900,-1.959000
3.029100,-2.163700
3.377400,-2.402100
2.104900,-2.049200
1.887500,-1.963800
1.971700,-2.229200
2.191500,-2.115100
2.043300,-2.087700
1.853500,-2.143600
1.674400,-2.098600
1.911300,-2.166400
2.036600,-2.027900
2.004100,-1.963300
1.744800,-1.539800
1.377200,-1.253100
1.042500,-1.361000
1.191800,-1.579000
1.458400,-1.545400
1.707200,-1.724600
1.513100,-2.085100
1.543100,-1.938300
1.488000,-1.796900
1.397700,-1.880000
1.530000,-1.979600
1.557300,-1.930400
1.444900,-1.870400
1.453300,-1.985900
1.570900,-1.938900
1.458700,-1.978100
1.590600,-2.021300
1.752700,-2.068200
1.892000,-2.210800
1.568000,-2.061400
1.227000,-1.904200
1.602900,-1.970600
1.951300,-2.280000
1.771700,-2.112000
1.328900,-2.019200
1.620300,-2.066200
1.561700,-2.142500
1.410900,-2.063100
1.315800,-1.826400
1.389800,-1.555800
1.185900,-1.780400
1.424300,-1.820800
1.747500,-2.091500
1.762000,-2.191900
1.676100,-2.123000
1.713900,-2.022000
1.386500,-1.944200
1.551300,-2.082800
1.480100,-1.904200
1.532300,-1.855300
1.654400,-1.877900
1.616400,-2.036200
1.444900,-1.746400
1.183700,-1.432500
1.287300,-1.438600
1.732400,-1.730900
1.836700,-2.241600
1.780300,-2.237500
1.509000,-1.935500
1.494200,-1.735700
1.462200,-1.813100
2.483600,-2.129100
2.498300,-2.214800
1.434100,-1.886700
1.658300,-1.872300
1.691500,-1.761300
1.661900,-1.614900
1.687000,-1.611200
1.526800,-1.619600
1.457900,-1.662800
1.480900,-1.515800
1.538200,-1.518900
1.677900,-1.836400
1.981400,-1.902500
1.888400,-1.877500
1.729600,-1.472800
1.507600,-1.215700
0.969200,-0.988700
1.060600,-1.265200
1.197300,-1.574800
1.561200,-1.786300
1.700200,-2.253000
1.864700,-2.168400
2.116100,-1.979700
1.847000,-1.896100
1.696600,-2.194000
1.516500,-1.973600
1.253900,-1.727600
1.458000,-1.774800
2.006300,-1.738400
1.954200,-1.796200
1.823900,-2.040900
1.973100,-1.795500
1.804800,-1.687800
1.816600,-1.830800
2.356900,-2.226300
2.160800,-2.441100
2.016100,-2.538300
