eps_xx,eps_yy
0.102400,-1.480600
0.151300,-2.000700
0.149100,-1.773200
0.099800,-1.417400
0.063100,-1.307600
0.155300,-1.161500
0.140000,-1.802700
0.087300,-2.053300
0.090100,-2.188800
0.116300,-2.163700
0.042100,-2.050400
0.046800,-2.121400
0.114200,-2.147000
0.066400,-2.119200
0.011400,-2.026000
0.111600,-2.040800
0.128200,-1.988000
0.067200,-1.781000
0.093500,-1.660900
0.099200,-1.521400
0.112500,-1.676000
0.080500,-1.641400
0.113800,-1.596800
0.065400,-2.011000
-0.010300,-2.042200
0.078400,-1.885600
-0.045500,-1.618500
-0.099300,-1.065100
0.057300,-1.033800
0.080700,-1.672300
0.098100,-1.935500
0.122800,-1.958000
0.015400,-1.760400
-0.020100,-1.767900
0.062400,-1.772600
0.064900,-1.499600
0.039000,-1.560400
0.032700,-1.862000
-0.010500,-1.906200
0.040200,-1.929600
0.054700,-1.987000
0.074900,-2.031400
0.057600,-2.092200
0.159800,-1.931700
0.159900,-1.864500
0.097100,-2.047600
0.113400,-2.189700
0.065500,-2.143500
0.130200,-1.950200
0.111000,-1.584800
0.147900,-1.573200
0.199600,-1.673200
-0.008200,-1.199200
0.134100,-1.802300
0.113200,-1.944100
0.130200,-1.355000
0.215300,-1.067400
0.271500,-1.426200
0.281400,-1.774500
0.208300,-1.442700
0.294500,-1.046700
0.152900,-1.356200
0.321100,-1.191200
0.373200,-1.666700
0.389700,-1.798700
0.326800,-1.966400
0.299200,-1.932900
0.294000,-1.884000
0.304900,-1.938600
0.318200,-2.120600
0.326900,-2.124900
0.284600,-2.025100
0.257600,-2.096500
0.286100,-2.140500
0.310100,-2.088800
0.288600,-2.028600
0.273300,-1.886000
0.299900,-1.763500
0.299500,-1.723400
0.338600,-1.727500
0.324100,-1.644700
0.299500,-1.415000
0.380900,-1.536100
0.291900,-1.784300
0.224200,-1.855800
0.151600,-1.496000
0.014800,-1.440200
0.032800,-1.740900
0.025700,-1.624600
0.070400,-1.438300
0.020600,-1.526900
-0.018600,-1.810000
0.049800,-1.672300
0.104200,-1.457200
0.087900,-1.693700
0.067900,-1.921800
0.139900,-2.014800
0.183000,-2.032000
0.131500,-2.107900
0.126700,-2.117900
0.093800,-2.131000
0.079300,-2.108800
0.096000,-2.063700
0.107800,-2.079600
0.107000,-2.019600
0.058200,-1.907400
0.090700,-1.955900
0.079000,-1.880900
0.055900,-1.722100
0.076400,-1.186300
-0.010200,-1.065400
0.031700,-1.287700
0.041800,-1.315700
0.002600,-1.856800
-0.067200,-1.599700
-0.059900,-1.062200
0.003300,-1.083500
0.045100,-1.081800
0.065600,-1.059100
0.061500,-1.057900
0.080500,-1.059400
0.151200,-1.057700
0.097600,-1.035300
0.128000,-1.117800
0.147000,-1.139100
0.180600,-1.140400
0.130800,-1.157700
0.111100,-1.125800
0.002600,-1.552900
0.039200,-1.486500
0.057100,-1.443500
0.054200,-1.420600
0.072200,-1.403300
0.164800,-1.382500
0.118900,-1.686800
0.085200,-1.703300
0.111000,-1.764300
0.158600,-1.786400
0.158100,-1.808200
0.127700,-1.829100
0.009700,-1.825600
0.045000,-1.794400
0.069200,-1.792500
0.057400,-1.804600
0.078300,-1.812200
0.214900,-1.780800
0.078300,-1.981700
0.053400,-1.974900
0.118000,-1.972300
0.156700,-1.960000
0.132400,-1.968500
0.132900,-2.007800
0.017900,-1.661100
0.026100,-1.600100
0.058900,-1.613400
0.056400,-1.680000
0.049700,-1.744900
0.158000,-1.730600
0.103000,-1.786800
0.064900,-1.741500
0.068500,-1.661000
0.095300,-1.568100
0.109500,-1.510000
0.094800,-1.473400
0.054000,-1.005400
0.049800,-1.034500
0.064400,-1.050400
