eps_xx,eps_yy
0.087200,-1.454000
0.138100,-1.978000
0.111800,-1.766300
0.081200,-1.389500
0.035100,-1.317900
0.119400,-1.162400
0.093100,-1.796100
0.056800,-2.052900
0.062500,-2.186800
0.079100,-2.150200
-0.007200,-2.041500
0.016700,-2.128500
0.096200,-2.139000
0.041700,-2.100100
-0.026500,-2.003200
0.078200,-2.014400
0.118800,-1.967700
0.063800,-1.772600
0.070800,-1.673700
0.068700,-1.540900
0.093100,-1.699900
0.065100,-1.693400
0.094800,-1.667600
0.038100,-2.122100
-0.031600,-2.177100
0.048900,-1.819100
0.054400,-1.211800
0.081000,-1.896700
0.120500,-2.061300
0.008300,-1.865200
-0.024800,-1.847900
0.085700,-1.829300
0.067000,-1.540600
0.036000,-1.568400
0.029100,-1.862200
-0.009300,-1.897100
0.064600,-1.916200
0.049100,-1.993900
0.052000,-2.041100
0.050600,-2.107500
0.162200,-1.941100
0.159400,-1.884500
0.120700,-2.044500
0.140100,-2.177900
0.098000,-2.132500
0.163600,-1.912600
0.153500,-1.547300
0.106800,-1.523300
0.158300,-1.621100
-0.045100,-1.232600
0.124800,-1.836900
0.088900,-1.978300
0.124200,-1.371700
0.217600,-1.062500
0.276900,-1.406600
0.284800,-1.766600
0.216700,-1.438200
0.286300,-1.034600
0.167000,-1.332600
0.355000,-1.187500
0.415000,-1.659900
0.431400,-1.776200
0.352200,-1.919600
0.328500,-1.859400
0.314100,-1.797500
0.329000,-1.857500
0.345400,-2.044800
0.347500,-2.044700
0.290100,-1.960900
0.261000,-2.057500
0.291900,-2.124900
0.288700,-2.102500
0.262300,-2.064500
0.246100,-1.966000
0.277000,-1.884200
0.253600,-1.860300
0.278700,-1.879200
0.274300,-1.782400
0.263600,-1.519700
0.325400,-1.640100
0.229400,-1.826100
0.130200,-1.368200
-0.005100,-1.532500
-0.020500,-1.637000
0.006100,-1.507700
-0.037700,-1.629000
-0.061600,-1.916400
0.001000,-1.788000
0.047400,-1.570500
0.045600,-1.803800
0.011900,-2.009500
0.082600,-2.069700
0.127800,-2.042000
0.081600,-2.065700
0.092600,-2.072100
0.059700,-2.083300
0.044200,-2.058800
0.063600,-2.028500
0.062700,-2.044100
0.064500,-1.977100
0.029900,-1.864700
0.078700,-1.926500
0.070500,-1.861200
0.037200,-1.710900
0.058800,-1.181700
0.008200,-1.059100
0.051300,-1.276800
0.071400,-1.296600
0.014800,-1.819900
-0.051500,-1.552600
-0.043800,-1.009600
0.027400,-1.031100
0.073500,-1.033700
0.077200,-1.018200
0.075600,-1.021500
0.097900,-1.030100
0.159800,-1.044500
0.080800,-1.037500
