eps_xx,eps_yy
0.103700,-1.084200
0.150000,-1.738200
0.123800,-1.689700
0.071800,-1.165100
0.042500,-1.775300
0.024000,-2.052300
0.042700,-2.196400
0.060300,-2.155400
-0.039000,-2.035000
-0.004600,-2.097000
0.092900,-2.124000
0.043600,-2.105900
-0.000600,-1.976700
0.104700,-1.967700
0.119100,-1.924600
0.064700,-1.732000
0.072100,-1.633800
0.065300,-1.524300
0.092700,-1.701700
0.057500,-1.666500
0.060300,-1.402200
-0.062700,-1.634600
0.054800,-1.788200
0.048600,-1.524200
0.020700,-1.629200
0.000700,-1.919800
-0.046400,-1.906700
0.018900,-1.917500
0.027200,-2.001700
0.019400,-2.028000
0.031200,-2.076800
0.160800,-1.944600
0.168400,-1.885300
0.133000,-2.027000
0.138600,-2.176800
0.089400,-2.111500
0.133700,-1.865300
0.126700,-1.517100
-0.016900,-1.124700
0.122800,-1.776200
0.108500,-1.775800
0.106000,-0.981800
0.194500,-1.245600
0.192400,-1.580500
0.106000,-1.191000
0.300400,-1.157400
0.371000,-1.646400
0.380300,-1.772000
0.319800,-1.906700
0.290600,-1.841500
0.299600,-1.761200
0.323100,-1.802800
0.318800,-1.979300
0.315600,-1.993700
0.278800,-1.904500
0.248800,-1.985400
0.270600,-2.045100
0.294500,-2.061400
0.288300,-2.033700
0.271800,-1.958900
0.282700,-1.877800
0.260100,-1.868400
0.259300,-1.850600
0.208100,-1.500000
-0.106900,-1.631300
-0.042500,-1.736600
0.004700,-1.579400
-0.024000,-1.795600
-0.032000,-1.991900
0.059800,-2.048000
0.080300,-2.007100
0.036900,-2.013400
0.053900,-1.974700
0.042800,-1.992700
0.043700,-2.003800
0.060500,-1.986800
0.060000,-1.995800
0.063000,-1.948400
0.047400,-1.850000
0.089500,-1.912000
0.065100,-1.848500
0.044100,-1.685400
0.074000,-1.134500
-0.009800,-1.083100
-0.069400,-1.671600
-0.103600,-1.410400
-0.048500,-1.371300
-0.022300,-1.319600
0.000200,-1.275000
0.008000,-1.237300
0.017600,-1.212900
0.094800,-1.194000
0.101300,-1.347200
0.053300,-1.373500
0.088300,-1.459600
0.142900,-1.501800
0.130000,-1.518100
0.116600,-1.521000
-0.050300,-1.649200
0.000400,-1.626300
0.029400,-1.622900
0.003100,-1.623400
0.011000,-1.628000
0.139000,-1.601900
0.058400,-1.848400
0.039600,-1.846000
0.113200,-1.838500
0.142700,-1.812500
0.112500,-1.828100
0.116400,-1.878500
-0.041600,-1.443100
-0.012300,-1.384800
0.028800,-1.410600
0.011000,-1.478800
-0.015700,-1.534800
0.074900,-1.513900
0.069800,-1.763100
0.046900,-1.712300
0.063500,-1.607300
0.089500,-1.490200
0.098900,-1.425700
0.068700,-1.389400
0.035400,-1.102400
0.078200,-1.232900
0.068500,-1.252200
0.140200,-1.252500
0.102900,-1.248400
0.063100,-1.217400
0.061300,-1.180200
0.102000,-1.229700
0.110500,-1.201900
0.079700,-1.204600
0.079200,-1.184800
0.133700,-1.185700
0.210600,-1.186800
0.095300,-1.743200
0.119700,-1.768200
0.126900,-1.790400
0.112300,-1.770100
0.063300,-1.728300
0.042400,-1.734800
0.086100,-1.694900
0.112300,-1.702200
0.119700,-1.722000
0.091300,-1.729200
0.115100,-1.694700
0.233100,-1.659800
0.107000,-2.028900
0.106900,-2.099300
0.123800,-2.099000
0.127900,-2.054700
0.097000,-2.032000
0.038800,-2.018800
0.096400,-1.840800
0.119300,-1.847400
0.093700,-1.861000
0.080700,-1.868700
0.144200,-1.832500
0.276900,-1.773900
0.083900,-2.223600
0.113200,-2.244400
0.129400,-2.202100
0.103800,-2.188800
0.058700,-2.177900
0.031300,-2.174800
0.097700,-1.915100
0.122700,-1.927800
0.096700,-1.914800
0.052800,-1.901800
0.092000,-1.919800
0.144800,-1.925000
0.279400,-1.895800
0.049100,-2.183200
0.056900,-2.217400
0.125700,-2.249100
0.127800,-2.263200
0.064300,-2.263800
0.040600,-2.229500
0.101000,-1.884400
0.125100,-1.872700
0.071200,-1.866300
0.056000,-1.888400
0.083400,-1.923900
0.198000,-1.920800
0.058200,-2.033400
0.060300,-2.071400
0.128900,-2.122600
0.130200,-2.122900
0.062000,-2.132700
0.002100,-2.125500
0.084500,-1.827100
0.148200,-1.792400
0.121800,-1.781900
0.063000,-1.800800
0.067700,-1.802900
0.087200,-1.779800
0.219000,-1.773700
0.111800,-1.872500
0.050800,-1.868200
0.074500,-1.901600
0.131200,-1.931100
0.101700,-1.962600
0.003400,-2.001500
0.104000,-1.935600
0.140400,-1.893300
0.104400,-1.894100
0.077300,-1.859200
0.084200,-1.807200
0.188200,-1.778900
0.089700,-1.920700
0.021500,-1.925400
0.073500,-1.940700
0.116800,-1.983400
0.064100,-2.011900
-0.016500,-2.044500
0.086000,-1.955300
0.121700,-1.938000
0.123400,-1.915900
0.115500,-1.894000
0.096700,-1.865400
0.088700,-1.852800
0.230800,-1.849500
0.074500,-2.091600
0.026400,-2.090300
0.011200,-2.094600
0.053900,-2.123800
0.080600,-2.115400
0.063300,-2.092400
0.067400,-2.098200
0.080100,-2.015000
0.111500,-2.004100
0.142600,-1.975400
0.125000,-1.975300
0.085400,-1.988600
0.161300,-1.990100
0.020700,-2.104400
-0.008400,-2.143000
-0.010100,-2.165100
0.047200,-2.165200
0.088700,-2.158000
0.077400,-2.142200
0.043900,-2.039900
0.096200,-2.098700
0.168300,-2.100500
0.163300,-2.073200
0.093200,-2.044000
0.054000,-2.024600
0.224200,-2.037900
0.001500,-2.016800
0.004800,-2.021600
-0.010500,-2.016500
0.004300,-2.020300
0.070700,-2.039700
0.099500,-2.053700
0.043900,-2.057700
0.071600,-1.994300
0.171800,-2.007400
0.196800,-1.997800
0.108200,-1.944700
0.044800,-1.914700
0.165000,-1.917100
0.004100,-1.975100
0.005900,-1.944800
-0.005600,-1.928300
0.036100,-1.931100
0.087000,-1.935300
0.074200,-1.936900
0.056400,-1.936500
0.130500,-1.925300
0.201400,-1.938500
0.146800,-1.941300
0.055700,-1.928200
0.069800,-1.925200
0.212900,-1.918800
-0.020600,-1.932000
0.007500,-1.956400
0.012200,-1.960900
0.015100,-1.954600
0.060200,-1.971500
0.086800,-1.989600
0.098700,-2.002000
0.065100,-1.999100
0.157700,-2.004600
0.189100,-2.041500
0.094300,-2.079300
0.049600,-2.064200
0.163700,-2.033800
-0.017600,-1.929400
0.030500,-1.952900
0.025000,-1.918300
0.041100,-1.890900
0.073600,-1.879100
0.097800,-1.864800
0.051200,-2.027500
0.118800,-2.070200
0.173100,-2.116200
0.132100,-2.162000
0.055400,-2.188600
0.061400,-2.149800
0.220600,-2.094800
-0.035000,-1.943100
-0.006800,-1.905600
0.026500,-1.864300
0.074700,-1.815300
0.104000,-1.751100
0.098100,-1.709800
0.082800,-1.693100
0.087400,-2.068300
0.124000,-2.122000
0.111400,-2.138600
0.094900,-2.158900
0.068000,-2.172400
0.179600,-2.121600
-0.003100,-1.742800
-0.004900,-1.685600
0.048000,-1.683500
0.107500,-1.669700
0.101700,-1.664000
0.090100,-1.656500
0.045700,-2.077800
0.098200,-2.107000
0.085200,-2.103700
0.092000,-2.084400
0.088000,-2.084100
0.078200,-2.080500
0.222300,-2.053700
0.027000,-1.468500
0.008700,-1.498900
0.024500,-1.487300
0.065200,-1.500000
0.098900,-1.534300
0.096500,-1.541100
0.090300,-1.545200
0.021200,-2.032700
0.063400,-2.060800
0.097800,-2.067600
0.109900,-2.026900
0.088500,-1.961900
0.155000,-1.945700
0.035200,-1.607300
0.046800,-1.596000
0.042900,-1.606500
0.066300,-1.629400
0.091900,-1.656700
0.085200,-1.631500
-0.027700,-1.873500
0.008200,-1.872100
0.056200,-1.899200
0.100000,-1.914300
0.085400,-1.882700
0.084100,-1.847400
0.214100,-1.861500
0.011600,-1.813800
0.038800,-1.785500
0.026400,-1.787500
0.018500,-1.782200
0.063000,-1.775900
0.096600,-1.769500
0.083700,-1.783900
-0.002500,-1.631500
-0.009200,-1.610500
0.042900,-1.617500
0.057000,-1.669300
0.068600,-1.759700
0.177300,-1.827600
-0.013000,-1.596000
0.000800,-1.615400
0.006400,-1.598200
0.030000,-1.555300
0.061800,-1.540500
0.068400,-1.543300
-0.003000,-1.601000
-0.024100,-1.622300
-0.002000,-1.615700
0.040400,-1.646400
0.042800,-1.736900
0.076300,-1.844400
0.206200,-1.883100
0.002200,-1.003200
-0.007500,-1.046400
-0.003800,-1.085200
0.033900,-1.121100
0.058300,-1.149600
0.050100,-1.194000
0.042400,-1.233500
-0.058100,-1.721600
-0.021400,-1.668800
0.018000,-1.672100
0.037100,-1.697700
0.037500,-1.735000
0.130600,-1.755700
-0.070600,-1.233300
-0.029300,-1.238800
-0.006500,-1.236100
0.010200,-1.207200
0.014500,-1.163700
0.013100,-1.165200
0.088800,-1.152400
